啊	a#序60000
$ddcmd(螂,螂[lhi])	lhie#序14463
$ddcmd(㫰,㫰[lho])	lhon#序14461
$ddcmd(啉,啉[lbkm])	ljkm#序14458
$ddcmd(墚,墚[llt])	lltm#序14451
$ddcmd(嘹,嘹[lnk])	lnkx#序14444
$ddcmd(鬣,鬣[lpa])	lpaa#序14436
$ddcmd(捩,捩[lpf])	lpfq#序14435
$ddcmd(熘,熘[lqh])	lqht#序14429
$ddcmd(僇,僇[lur])	lurp#序14420
$ddcmd(膂,膂[lvo])	lvof#序14417
$ddcmd(耒,耒[lwa])	lwan#序14415
$ddcmd(嫘,嫘[lwn])	lwns#序14414
$ddcmd(羸,羸[lww])	lwwd#序14413
$ddcmd(瘘,瘘[lzb])	lzbn#序14411
$ddcmd(泯,泯[mbd])	mbdq#序14402
$ddcmd(岷,岷[mbe])	mbeq#序14401
$ddcmd(泖,泖[mcd])	mcde#序14398
$ddcmd(髦,髦[mcm])	mcma#序14395
$ddcmd(牦,牦[mcn])	mcnm#序14394
$ddcmd(耄,耄[mct])	mctm#序14393
$ddcmd(瑁,瑁[mcw])	mcwo#序14392
$ddcmd(懋,懋[mcx])	mcxm#序14391
$ddcmd(霾,霾[mdy])	mdya#序14390
$ddcmd(蟒,蟒[mgi])	mgic#序14385
$ddcmd(黾,黾[mbkv])	mgkv#序14384
$ddcmd(朦,朦[mgo])	mgon#序14383
$ddcmd(艋,艋[mgv])	mgvm#序14381
$ddcmd(勐,勐[mgz])	mgzl#序14380
$ddcmd(蟒,蟒[mgi])	mhic#序14377
$ddcmd(麋,麋[mil])	milm#序14373
$ddcmd(敉,敉[miw])	miwm#序14371
$ddcmd(瞑,瞑[mko])	mkob#序14365
$ddcmd(酩,酩[mky])	mkyk#序14364
$ddcmd(黾,黾[mbkv])	mmkv#序14363
$ddcmd(偭,偭[mmr])	mmra#序14362
$ddcmd(杪,杪[mnm])	mnmp#序14359
$ddcmd(邈,邈[mnz])	mnzv#序14357
$ddcmd(耱,耱[mol])	molu#序14355
$ddcmd(篾,篾[mpv])	mpvd#序14353
$ddcmd(沐,沐[mud])	mudm#序14352
$ddcmd(仫,仫[mur])	murs#序14350
$ddcmd(莓,莓[mwc])	mwcd#序14349
$ddcmd(袂,袂[mwp])	mwpn#序14347
$ddcmd(呶,呶[nck])	ncky#序14341
$ddcmd(垴,垴[nct])	nctk#序14339
$ddcmd(硇,硇[ncu])	ncux#序14338
$ddcmd(瑙,瑙[ncw])	ncwx#序14337
$ddcmd(迺,迺[ndz])	ndzx#序14333
$ddcmd(媆,媆[nfn])	nfnd#序14332
$ddcmd(曩,曩[nho])	nhoy#序14328
$ddcmd(怩,怩[nix])	nixv#序14321
$ddcmd(佞,佞[nkr])	nkrn#序14316
$ddcmd(黏,黏[nmh])	nmhk#序14315
$ddcmd(埝,埝[nmt])	nmtx#序14314
$ddcmd(脲,脲[nno])	nnod#序14313
$ddcmd(臬,臬[npp])	nppm#序14309
$ddcmd(妞,妞[nqn])	nqna#序14307
$ddcmd(忸,忸[nqx])	nqxa#序14305
$ddcmd(弩,弩[nug])	nugn#序14304
$ddcmd(帑,帑[nuj])	nujn#序14303
$ddcmd(耨,耨[nzl])	nzlc#序14298
$ddcmd(耦,耦[oul])	ould#序14296
$ddcmd(葩,葩[pac])	pacv#序14295
$ddcmd(疱,疱[pcb])	pcbv#序14294
$ddcmd(狍,狍[pcq])	pcqv#序14290
$ddcmd(哌,哌[pdk])	pdkn#序14288
$ddcmd(嘭,嘭[pgk])	pgkp#序14284
$ddcmd(滂,滂[phd])	phdf#序14281
$ddcmd(螃,螃[phi])	phif#序14280
$ddcmd(丕,丕[pia])	piaa#序14278
$ddcmd(陂,陂[bwep])	piep#序14277
$ddcmd(裨,裨[bipu])	pipu#序14274
$ddcmd(蟠,蟠[pji])	pjit#序14271
$ddcmd(蚲,蚲[pki])	pkiu#序14269
$ddcmd(枰,枰[pkm])	pkmu#序14267
$ddcmd(娉,娉[pkn])	pkng#序14266
$ddcmd(犏,犏[pmn])	pmnc#序14264
$ddcmd(胼,胼[pmo])	pmoc#序14263
$ddcmd(嫖,嫖[pnn])	pnnx#序14257
$ddcmd(瞟,瞟[pno])	pnox#序14256
$ddcmd(鄱,鄱[poe])	poep#序14255
$ddcmd(叵,叵[pok])	pokk#序14254
$ddcmd(匍,匍[pug])	pugd#序14250
$ddcmd(璞,璞[puw])	puwn#序14249
$ddcmd(裒,裒[pzw])	pzwy#序14242
$ddcmd(嗪,嗪[qbk])	qbkh#序14240
$ddcmd(矜,矜[grsv])	qbsv#序14239
$ddcmd(苘,苘[qkc])	qkck#序14234
$ddcmd(檠,檠[qkm])	qkmc#序14232
$ddcmd(戕,戕[qlv])	qlvg#序14224
$ddcmd(肷,肷[qmo])	qmoq#序14220
$ddcmd(郄,郄[qpe])	qpex#序14218
$ddcmd(挈,挈[qpu])	qpuf#序14216
$ddcmd(蚯,蚯[qqi])	qqia#序14212
$ddcmd(畎,畎[qrt])	qrtq#序14204
$ddcmd(癯,癯[qub])	qubf#序14196
$ddcmd(苣,苣[juca])	quca#序14195
$ddcmd(劬,劬[qug])	qugl#序14193
$ddcmd(瞿,瞿[juo])	quof#序14191
$ddcmd(璩,璩[quw])	quwn#序14188
$ddcmd(葜,葜[qxc])	qxcd#序14186
$ddcmd(禳,禳[rhp])	rhpy#序14175
$ddcmd(苒,苒[rjc])	rjca#序14172
$ddcmd(偌,偌[ror])	rork#序14169
$ddcmd(媆,媆[nfn])	rrnd#序14167
$ddcmd(榕,榕[rsm])	rsmk#序14164
$ddcmd(嚅,嚅[ruk])	ruka#序14161
$ddcmd(睿,睿[rva])	rvao#序14157
$ddcmd(鞣,鞣[rzg])	rzgm#序14153
$ddcmd(蹂,蹂[rzz])	rzzm#序14151
$ddcmd(脎,脎[sao])	saom#序14150
$ddcmd(槭,槭[qimx])	semx#序14144
$ddcmd(啬,啬[seu])	seuk#序14143
$ddcmd(耜,耜[sil])	silk#序14137
$ddcmd(娑,娑[son])	sond#序14133
$ddcmd(睃,睃[soo])	soow#序14132
$ddcmd(睢,睢[svo])	svof#序14121
$ddcmd(榫,榫[sym])	symu#序14120
$ddcmd(飧,飧[syp])	sypu#序14119
$ddcmd(螋,螋[szi])	sziy#序14116
$ddcmd(叟,叟[szp])	szpy#序14113
$ddcmd(饕,饕[tcu])	tcuk#序14109
$ddcmd(跆,跆[tdz])	tdzk#序14103
$ddcmd(嘡,嘡[thk])	thkt#序14097
$ddcmd(耥,耥[thl])	thlk#序14096
$ddcmd(瑭,瑭[thw])	thwk#序14095
$ddcmd(霆,霆[tky])	tkyz#序14084
$ddcmd(忝,忝[tma])	tmax#序14083
$ddcmd(窕,窕[tnb])	tnbd#序14080
$ddcmd(蜩,蜩[tni])	tnik#序14078
$ddcmd(啁,啁[tnk])	tnkk#序14076
$ddcmd(佻,佻[tnr])	tnrd#序14073
$ddcmd(沱,沱[tod])	todv#序14069
$ddcmd(萜,萜[tpc])	tpck#序14063
$ddcmd(餮,餮[tpu])	tpud#序14062
$ddcmd(疃,疃[trt])	trta#序14060
$ddcmd(潼,潼[tsd])	tsda#序14057
$ddcmd(峂,峂[tse])	tsed#序14056
$ddcmd(砼,砼[tsu])	tsug#序14053
$ddcmd(酴,酴[tuy])	tuyh#序14048
$ddcmd(骰,骰[tzg])	tzgy#序14044
$ddcmd(麝,麝[uel])	uelc#序14038
$ddcmd(蜃,蜃[ufi])	ufii#序14034
$ddcmd(炻,炻[uih])	uihu#序14029
$ddcmd(蟮,蟮[uji])	ujik#序14027
$ddcmd(舢,舢[ujv])	ujve#序14024
$ddcmd(蟀,蟀[uki])	ukiu#序14023
$ddcmd(孀,孀[uln])	ulno#序14021
$ddcmd(妁,妁[uon])	uond#序14017
$ddcmd(涮,涮[urd])	urdd#序14016
$ddcmd(猹,猹[iaq])	vaqa#序14009
$ddcmd(砟,砟[vau])	vaua#序14008
$ddcmd(䗪,䗪[veg])	vegi#序14003
$ddcmd(褶,褶[vep])	vepb#序14001
$ddcmd(圳,圳[vft])	vfta#序13996
$ddcmd(箴,箴[vfv])	vfvk#序13995
$ddcmd(蟑,蟑[vhi])	vhiu#序13993
$ddcmd(獐,獐[vhq])	vhqu#序13991
$ddcmd(璋,璋[vhw])	vhwu#序13990
$ddcmd(僮,僮[tsra])	vlra#序13986
$ddcmd(晫,晫[voo])	voou#序13983
$ddcmd(斫,斫[vou])	vouj#序13980
$ddcmd(冢,冢[vsb])	vsbn#序13979
$ddcmd(茽,茽[vsc])	vsca#序13978
$ddcmd(踵,踵[vsz])	vsza#序13976
$ddcmd(隹,隹[vvr])	vvrf#序13972
$ddcmd(惴,惴[vvx])	vvxa#序13971
$ddcmd(肫,肫[iyov])	vyov#序13969
$ddcmd(衠,衠[vyr])	vyrd#序13968
$ddcmd(妯,妯[vzn])	vzna#序13964
$ddcmd(崴,崴[wde])	wden#序13959
$ddcmd(雯,雯[wfy])	wfyw#序13955
$ddcmd(魍,魍[whg])	whgv#序13953
$ddcmd(蜿,蜿[wji])	wjiv#序13951
$ddcmd(肟,肟[woo])	woog#序13948
$ddcmd(寤,寤[wub])	wubk#序13947
$ddcmd(蜈,蜈[wui])	wuid#序13944
$ddcmd(痿,痿[wwb])	wwbn#序13942
$ddcmd(娓,娓[wwn])	wwnm#序13940
$ddcmd(猥,猥[wwq])	wwqn#序13938
$ddcmd(昕,昕[xbo])	xboj#序13935
$ddcmd(奚,奚[xiv])	xivd#序13933
$ddcmd(蹊,蹊[qizd])	xizd#序13932
$ddcmd(㬎,㬎[xmh])	xmho#序13927
$ddcmd(祆,祆[xmp])	xmpd#序13926
$ddcmd(崤,崤[xne])	xneo#序13923
$ddcmd(逍,逍[xnz])	xnzx#序13919
$ddcmd(邂,邂[xpz])	xpzj#序13917
$ddcmd(溴,溴[xqd])	xqdq#序13915
$ddcmd(岫,岫[xqe])	xqea#序13914
$ddcmd(渲,渲[xrd])	xrda#序13908
$ddcmd(碹,碹[xru])	xrua#序13905
$ddcmd(噱,噱[jtkn])	xtkn#序13902
$ddcmd(叚,叚[jxvy])	xxvy#序13895
$ddcmd(瑕,瑕[xxw])	xxwy#序13894
$ddcmd(遐,遐[xxz])	xxzv#序13893
$ddcmd(琊,琊[yaw])	yawe#序13882
$ddcmd(氤,氤[ybq])	ybqd#序13879
$ddcmd(圻,圻[qitj])	ybtj#序13878
$ddcmd(珢,珢[kfw])	ybwy#序13877
$ddcmd(霪,霪[yby])	ybyu#序13876
$ddcmd(倻,倻[yer])	yere#序13872
$ddcmd(鞅,鞅[yhg])	yhgn#序13870
$ddcmd(钖,钖[yhj])	yhjp#序13868
$ddcmd(怏,怏[yhx])	yhxn#序13865
$ddcmd(弋,弋[yiq])	yiqd#序13864
$ddcmd(嫣,嫣[yjn])	yjnh#序13863
$ddcmd(郢,郢[yke])	ykek#序13859
$ddcmd(箢,箢[yrv])	yrvv#序13856
$ddcmd(栐,栐[ysm])	ysmn#序13851
$ddcmd(邕,邕[ysv])	ysvv#序13849
$ddcmd(玥,玥[ytw])	ytwo#序13846
$ddcmd(昱,昱[yuo])	yuol#序13844
$ddcmd(聿,聿[yuv])	yuva#序13843
$ddcmd(熨,熨[yuhu])	yyhu#序13840
$ddcmd(黝,黝[yzh])	yzhl#序13837
$ddcmd(仄,仄[zei])	zeir#序13833
$ddcmd(笮,笮[zev])	zeva#序13830
$ddcmd(臧,臧[zhg])	zhga#序13826
$ddcmd(眦,眦[zio])	ziov#序13820
$ddcmd(簪,簪[zjv])	zjvo#序13817
$ddcmd(祚,祚[zop])	zopa#序13814
$ddcmd(笮,笮[zev])	zova#序13813
$ddcmd(腙,腙[zso])	zsox#序13809
$ddcmd(俎,俎[zur])	zurq#序13807
$ddcmd(蕞,蕞[zvc])	zvcy#序13806
$ddcmd(撙,撙[zyf])	zyfc#序13802
$ddcmd(膪,膪[iko])	ikol#序13789
$ddcmd(烱,烱[jlh])	jlhk#序13787
$ddcmd(嫑,嫑[bcan])	mqan#序13780
$ddcmd(猸,猸[mwq])	mwqo#序13778
$ddcmd(榀,榀[pbm])	pbmk#序13777
$ddcmd(氽,氽[tyr])	tyrd#序13766
$ddcmd(齄,齄[vap])	vaph#序13764
$ddcmd(膪,膪[iko])	vdol#序13763
$ddcmd(巛,巛[vev])	vevv#序13762
$ddcmd(鮟,鮟[ana])	anan#序13758
$ddcmd(咹,咹[ank])	ankn#序13757
$ddcmd(櫈,櫈[dgm])	dgmj#序13732
$ddcmd(弍,弍[ere])	ered#序13724
$ddcmd(狢,狢[heq])	heqk#序13712
$ddcmd(蒭,蒭[iuc])	iuce#序13699
$ddcmd(瞘,瞘[kzo])	kzok#序13677
$ddcmd(粦,粦[lbm])	lbma#序13674
$ddcmd(蛯,蛯[lci])	lcib#序13673
$ddcmd(鍄,鍄[llj])	lljx#序13671
$ddcmd(蕒,蕒[mdc])	mdcb#序13656
$ddcmd(獏,獏[moq])	moqd#序13646
$ddcmd(萠,萠[pjc])	pjco#序13624
$ddcmd(檾,檾[qkh])	qkhm#序13619
$ddcmd(羣,羣[qyv])	qyvy#序13607
$ddcmd(餸,餸[ssi])	ssiz#序13599
$ddcmd(鍮,鍮[tzj])	tzjd#序13584
$ddcmd(竚,竚[vul])	vuld#序13563
$ddcmd(衞,衞[wwi])	wwid#序13556
$ddcmd(斆,斆[xnwp])	xtwp#序13546
$ddcmd(緤,緤[xpsm])	yesm#序13534
$ddcmd(萹,萹[bmc])	bmcc#序4836
$ddcmd(飙,飙[bnq])	bnqf#序4822
$ddcmd(啵,啵[bok])	bokp#序4813
$ddcmd(肏,肏[ccr])	ccrr#序4767
$ddcmd(啋,啋[cdk])	cdkm#序4762
$ddcmd(粢,粢[cim])	cimd#序4731
$ddcmd(耷,耷[dad])	dade#序4673
$ddcmd(垯,垯[dat])	datz#序4670
$ddcmd(嘚,嘚[dek])	dekc#序4640
$ddcmd(扽,扽[df])	dffv#序4637
$ddcmd(睇,睇[dio])	diop#序4607
$ddcmd(尐,尐[dix])	dixn#序4598
$ddcmd(萣,萣[dkc])	dkcr#序4579
$ddcmd(昳,昳[dpo])	dpon#序4529
$ddcmd(塅,塅[drt])	drty#序4516
$ddcmd(戙,戙[dsk])	dskg#序4510
$ddcmd(嗲,嗲[dx])	dxkd#序4481
$ddcmd(奀,奀[ena])	enad#序4439
$ddcmd(鲱,鲱[fwa])	fwaa#序4343
$ddcmd(旮,旮[gaj])	gajo#序4323
$ddcmd(咁,咁[gjk])	gjka#序4258
$ddcmd(姤,姤[dunk])	gznk#序4147
$ddcmd(滉,滉[hld])	hldg#序4066
$ddcmd(镬,镬[hoj])	hojy#序4049
$ddcmd(嚄,嚄[hok])	hoky#序4048
$ddcmd(鹮,鹮[hrn])	hrns#序4035
$ddcmd(竑,竑[hsl])	hsls#序4020
$ddcmd(晟,晟[igo])	igov#序3896
$ddcmd(婥,婥[ion])	ionu#序3836
$ddcmd(翀,翀[isy])	isya#序3813
$ddcmd(妗,妗[jbn])	jbnv#序3762
$ddcmd(咭,咭[jik])	jikk#序3745
$ddcmd(珈,珈[jxw])	jxwk#序3570
$ddcmd(趷,趷[kez])	kezv#序3525
$ddcmd(崚,崚[lge])	lgew#序3382
$ddcmd(𨅬,𨅬[ljz])	ljzn#序3332
$ddcmd(靓,靓[jkfj])	llfj#序3315
$ddcmd(鹩,鹩[lnn])	lnnu#序3284
$ddcmd(捋,捋[lof])	lofc#序3275
$ddcmd(蹓,蹓[lqz])	lqzt#序3250
$ddcmd(辘,辘[lui])	luil#序3223
$ddcmd(孖,孖[maz])	mazz#序3156
$ddcmd(冇,冇[mcu])	mcuk#序3140
$ddcmd(搣,搣[mif])	mifa#序3108
$ddcmd(搣,搣[mif])	mpfa#序3042
$ddcmd(乜,乜[mpg])	mpgv#序3041
$ddcmd(嫐,嫐[ncn])	ncnn#序2993
$ddcmd(臑,臑[nco])	ncoa#序2992
$ddcmd(奀,奀[ena])	nfad#序2981
$ddcmd(嬲,嬲[nnn])	nnnl#序2939
$ddcmd(乜,乜[mpg])	npgv#序2927
$ddcmd(癪,癪[oo])	oobb#序2901
$ddcmd(嚄,嚄[hok])	ooky#序2897
$ddcmd(芘,芘[bicv])	picv#序2837
$ddcmd(悭,悭[qmx])	qmxt#序2684
$ddcmd(佢,佢[qur])	qura#序2614
$ddcmd(腍,腍[rfo])	rfox#序2590
$ddcmd(𩠌,𩠌[ssu])	ssuz#序2468
$ddcmd(呔,呔[ddkd])	tdkd#序2406
$ddcmd(腯,腯[tuo])	tuoo#序2289
$ddcmd(谂,谂[ufy])	ufyx#序2212
$ddcmd(塆,塆[wjt])	wjtg#序1821
$ddcmd(卌,卌[xia])	xiaa#序1762
$ddcmd(鸮,鸮[xnn])	xnnk#序1684
$ddcmd(烜,烜[xrh])	xrha#序1640
$ddcmd(衒,衒[xrr])	xrrd#序1635
$ddcmd(峃,峃[xtx])	xtxe#序1616
$ddcmd(垚,垚[yct])	yctt#序1531
$ddcmd(黡,黡[yjv])	yjvi#序1455
$ddcmd(孖,孖[maz])	zizz#序1291
$ddcmd(锕,锕[aaj])	aajk#序14992
$ddcmd(卬,卬[ahe])	ahep#序14989
$ddcmd(锿,锿[aij])	aijy#序14988
$ddcmd(欸,欸[ais])	aisq#序14987
$ddcmd(隩,隩[aoe])	aoed#序14985
$ddcmd(廒,廒[aog])	aogw#序14984
$ddcmd(螯,螯[aoi])	aoif#序14983
$ddcmd(鏊,鏊[aoj])	aojf#序14982
$ddcmd(骜,骜[aom])	aomf#序14979
$ddcmd(獒,獒[aoq])	aoqf#序14978
$ddcmd(坳,坳[aot])	aotl#序14977
$ddcmd(鲌,鲌[baa])	baab#序14975
$ddcmd(蚆,蚆[bai])	baiv#序14972
$ddcmd(钯,钯[baj])	bajv#序14971
$ddcmd(朳,朳[bam])	bamb#序14970
$ddcmd(妭,妭[ban])	band#序14969
$ddcmd(胈,胈[bao])	baoy#序14968
$ddcmd(髌,髌[bbg])	bbgb#序14966
$ddcmd(镔,镔[bbj])	bbjb#序14965
$ddcmd(龅,龅[bci])	bciv#序14964
$ddcmd(枹,枹[bcm])	bcmv#序14963
$ddcmd(鸨,鸨[bcn])	bcnp#序14962
$ddcmd(趵,趵[bcz])	bczd#序14960
$ddcmd(掰,掰[bdb])	bdbu#序14959
$ddcmd(锛,锛[bfj])	bfjc#序14958
$ddcmd(坌,坌[bft])	bftb#序14954
$ddcmd(祊,祊[bgp])	bgpf#序14952
$ddcmd(堋,堋[bgt])	bgto#序14951
$ddcmd(甏,甏[bgw])	bgwu#序14950
$ddcmd(蒡,蒡[bhc])	bhcf#序14949
$ddcmd(搒,搒[bhf])	bhff#序14948
$ddcmd(塝,塝[bht])	bhtf#序14947
$ddcmd(狴,狴[biq])	biqt#序14945
$ddcmd(昄,昄[bjo])	bjoy#序14943
$ddcmd(邴,邴[bke])	bkea#序14942
$ddcmd(蛃,蛃[bki])	bkir#序14941
$ddcmd(昺,昺[bko])	bkor#序14940
$ddcmd(鳊,鳊[bma])	bmac#序14939
$ddcmd(抃,抃[bmf])	bmfd#序14938
$ddcmd(昪,昪[bmo])	bmoc#序14935
$ddcmd(碥,碥[bmu])	bmuc#序14933
$ddcmd(笾,笾[bmv])	bmvz#序14932
$ddcmd(忭,忭[bmx])	bmxd#序14931
$ddcmd(瘭,瘭[bnb])	bnbx#序14930
$ddcmd(藨,藨[bnc])	bnch#序14929
$ddcmd(裱,裱[bnp])	bnpy#序14927
$ddcmd(嶓,嶓[boe])	boet#序14926
$ddcmd(砵,砵[boi])	boia#序14925
$ddcmd(鹁,鹁[bon])	bonu#序14924
$ddcmd(袯,袯[bop])	bopy#序14923
$ddcmd(踣,踣[boz])	bozk#序14922
$ddcmd(蹩,蹩[bpz])	bpzx#序14921
$ddcmd(瓿,瓿[bul])	bulw#序14919
$ddcmd(晡,晡[buo])	buod#序14918
$ddcmd(醭,醭[buy])	buyn#序14917
$ddcmd(逋,逋[buz])	buza#序14916
$ddcmd(鹎,鹎[bwn])	bwnp#序14912
$ddcmd(螬,螬[cci])	ccio#序14911
$ddcmd(艚,艚[ccv])	ccvo#序14910
$ddcmd(嶒,嶒[cge])	cgeo#序14906
$ddcmd(鸧,鸧[chn])	chnr#序14905
$ddcmd(呲,呲[cik])	cikv#序14904
$ddcmd(鹚,鹚[cin])	cinq#序14903
$ddcmd(骖,骖[cjm])	cjmp#序14902
$ddcmd(鹾,鹾[coa])	coag#序14900
$ddcmd(痤,痤[cob])	cobt#序14899
$ddcmd(莝,莝[coc])	coct#序14898
$ddcmd(脞,脞[coo])	coot#序14896
$ddcmd(镩,镩[crj])	crja#序14894
$ddcmd(汆,汆[crr])	crrd#序14892
$ddcmd(琮,琮[csw])	cswx#序14890
$ddcmd(悰,悰[csx])	csxx#序14889
$ddcmd(蔟,蔟[cuc])	cucu#序14888
$ddcmd(殂,殂[cud])	cudq#序14887
$ddcmd(猝,猝[cuq])	cuqu#序14885
$ddcmd(啐,啐[cvk])	cvku#序14883
$ddcmd(帱,帱[czj])	czjc#序14878
$ddcmd(腠,腠[czo])	czod#序14877
$ddcmd(荙,荙[dac])	dacz#序14876
$ddcmd(哒,哒[dak])	dakz#序14875
$ddcmd(妲,妲[dan])	dana#序14874
$ddcmd(帱,帱[czj])	dcjc#序14872
$ddcmd(氘,氘[dcq])	dcqa#序14870
$ddcmd(绐,绐[dds])	ddsk#序14867
$ddcmd(锝,锝[dej])	dejc#序14865
$ddcmd(镫,镫[dgj])	dgjd#序14864
$ddcmd(垱,垱[dht])	dhte#序14859
$ddcmd(砀,砀[dhu])	dhup#序14858
$ddcmd(珰,珰[dhw])	dhwe#序14857
$ddcmd(䗖,䗖[dii])	diij#序14856
$ddcmd(萏,萏[djc])	djca#序14853
$ddcmd(儋,儋[djr])	djry#序14852
$ddcmd(亶,亶[djw])	djwa#序14851
$ddcmd(疔,疔[dkb])	dkbd#序14850
$ddcmd(耵,耵[dke])	dked#序14849
$ddcmd(玎,玎[dkw])	dkwd#序14847
$ddcmd(扂,扂[dmh])	dmhk#序14846
$ddcmd(簟,簟[dmv])	dmvu#序14845
$ddcmd(踮,踮[dmz])	dmzk#序14843
$ddcmd(椆,椆[dnm])	dnmk#序14842
$ddcmd(裰,裰[dop])	dopy#序14841
$ddcmd(亸,亸[dow])	dowa#序14840
$ddcmd(鲽,鲽[dpa])	dpam#序14839
$ddcmd(瓞,瓞[dpg])	dpgn#序14838
$ddcmd(楪,楪[dpm])	dpmm#序14837
$ddcmd(铥,铥[dqj])	dqjs#序14835
$ddcmd(簖,簖[drv])	drvj#序14831
$ddcmd(岽,岽[dse])	dsed#序14830
$ddcmd(鸫,鸫[dsn])	dsna#序14829
$ddcmd(氡,氡[dsq])	dsqd#序14828
$ddcmd(垌,垌[dst])	dstk#序14827
$ddcmd(芏,芏[duc])	duct#序14825
$ddcmd(镦,镦[dvj])	dvjw#序14823
$ddcmd(钭,钭[dzj])	dzju#序14818
$ddcmd(莪,莪[eec])	eecd#序14816
$ddcmd(阏,阏[eem])	eemd#序14815
$ddcmd(欸,欸[ais])	eisq#序14812
$ddcmd(摁,摁[enf])	enfx#序14810
$ddcmd(铒,铒[erj])	erje#序14809
$ddcmd(咡,咡[erk])	erke#序14808
$ddcmd(鸸,鸸[ern])	erna#序14807
$ddcmd(佴,佴[err])	erre#序14806
$ddcmd(珥,珥[erw])	erwe#序14805
$ddcmd(鲼,鲼[ffa])	ffab#序14802
$ddcmd(鼢,鼢[ffu])	ffud#序14801
$ddcmd(玢,玢[bbwd])	ffwd#序14800
$ddcmd(葑,葑[fgc])	fgcc#序14799
$ddcmd(唪,唪[fgk])	fgka#序14798
$ddcmd(鲂,鲂[fha])	fhaf#序14796
$ddcmd(蚄,蚄[bhif])	fhif#序14795
$ddcmd(钫,钫[fhj])	fhjf#序14794
$ddcmd(璠,璠[fjw])	fjwt#序14789
$ddcmd(垺,垺[fut])	futz#序14788
$ddcmd(蜚,蜚[fwi])	fwia#序14787
$ddcmd(镄,镄[fwj])	fwjb#序14786
$ddcmd(榧,榧[fwm])	fwma#序14785
$ddcmd(狒,狒[fwq])	fwqa#序14784
$ddcmd(悱,悱[fwx])	fwxa#序14783
$ddcmd(尕,尕[gag])	gagx#序14781
$ddcmd(郜,郜[gce])	gcen#序14779
$ddcmd(陔,陔[gde])	gder#序14775
$ddcmd(戤,戤[gdg])	gdgg#序14774
$ddcmd(晐,晐[gdo])	gdor#序14773
$ddcmd(哿,哿[gel])	gelk#序14770
$ddcmd(袼,袼[gep])	gepk#序14769
$ddcmd(塥,塥[get])	geta#序14768
$ddcmd(硌,硌[geu])	geuk#序14767
$ddcmd(茛,茛[gfc])	gfcn#序14766
$ddcmd(哏,哏[gfk])	gfkn#序14765
$ddcmd(鲠,鲠[gga])	ggan#序14763
$ddcmd(鹒,鹒[ggn])	ggng#序14761
$ddcmd(绠,绠[ggs])	ggsn#序14760
$ddcmd(堽,堽[ght])	ghtv#序14759
$ddcmd(戆,戆[ghx])	ghxl#序14758
$ddcmd(泔,泔[gjd])	gjdc#序14756
$ddcmd(酐,酐[gjy])	gjyu#序14752
$ddcmd(夬,夬[gkv])	gkvn#序14751
$ddcmd(桄,桄[glm])	glme#序14749
$ddcmd(垙,垙[glt])	gltg#序14747
$ddcmd(虢,虢[gov])	govh#序14746
$ddcmd(爟,爟[grh])	grhf#序14745
$ddcmd(䢼,䢼[gse])	gsec#序14744
$ddcmd(觥,觥[gsj])	gsje#序14742
$ddcmd(唝,唝[gsk])	gskb#序14741
$ddcmd(鲴,鲴[gua])	guak#序14739
$ddcmd(崮,崮[gue])	guek#序14738
$ddcmd(堌,堌[gut])	gutk#序14736
$ddcmd(郐,郐[gve])	gver#序14735
$ddcmd(廆,廆[gvg])	gvgg#序14734
$ddcmd(炅,炅[gvo])	gvoh#序14733
$ddcmd(栝,栝[gxm])	gxmk#序14732
$ddcmd(鸹,鸹[gxn])	gxnp#序14731
$ddcmd(胍,胍[gxo])	gxog#序14730
$ddcmd(诖,诖[gxy])	gxyt#序14727
$ddcmd(绲,绲[gys])	gysv#序14726
$ddcmd(磙,磙[gyu])	gyuy#序14725
$ddcmd(岣,岣[gze])	gzek#序14724
$ddcmd(缑,缑[gzs])	gzsu#序14722
$ddcmd(彀,彀[gzu])	gzuy#序14721
$ddcmd(篝,篝[gzv])	gzva#序14720
$ddcmd(铪,铪[haj])	hajk#序14718
$ddcmd(薅,薅[hcc])	hccc#序14717
$ddcmd(咍,咍[hdk])	hdkk#序14715
$ddcmd(胲,胲[hdo])	hdor#序14714
$ddcmd(醢,醢[hdy])	hdym#序14713
$ddcmd(龁,龁[hei])	heig#序14710
$ddcmd(哏,哏[gfk])	hfkn#序14709
$ddcmd(蘅,蘅[hgc])	hgcd#序14708
$ddcmd(姮,姮[hgn])	hgna#序14707
$ddcmd(绗,绗[hhs])	hhsd#序14706
$ddcmd(颃,颃[hhw])	hhwa#序14705
$ddcmd(顸,顸[hja])	hjaa#序14704
$ddcmd(菡,菡[hjc])	hjck#序14703
$ddcmd(阚,阚[hjm])	hjmw#序14701
$ddcmd(犴,犴[anqu])	hjqu#序14699
$ddcmd(鳇,鳇[hla])	hlaw#序14696
$ddcmd(喤,喤[hlk])	hlkw#序14694
$ddcmd(媓,媓[hln])	hlnw#序14693
$ddcmd(夥,夥[hoa])	hoad#序14689
$ddcmd(彟,彟[hoe])	hoey#序14688
$ddcmd(蠖,蠖[hoi])	hoiy#序14687
$ddcmd(鲩,鲩[hra])	hrae#序14685
$ddcmd(荁,荁[hrc])	hrca#序14684
$ddcmd(峘,峘[hre])	hrea#序14683
$ddcmd(㬊,㬊[hro])	hroy#序14682
$ddcmd(獾,獾[hrq])	hrqf#序14681
