的	dik
隨筆	cxi bed
隨緣	cxi yvn
隨縣	cxi yvn
隨聲附和	cxi sij fu wo
隨著	cxi zxk
隨葬品	cxi zoj ben
隨處	cxi cv
隨行	cxi hej
隨行人員	cxi hej yen yvn
隨行就市	cxi hej zeu si
隨街	cxi gai
隨訪	cxi foj
隨身	cxi sen
隨身攜帶	cxi sen quei dai
隨身碟	cxi sen dip
隨身聽	cxi sen trj
隨身行李	cxi sen hej lri
隨遇而安	cxi yv yi on
隨隨便便	cxi cxi bin bin
隨順	cxi sxn
隨風	cxi fuj
隨風倒	cxi fuj dou
隨風倒柳	cxi fuj dou leu
隨風倒舵	cxi fuj dou to
險些	him sr
險兆	him siu
險勝	him sij
險境	him gij
險峰	him fuj
險峻	him zxn
險情	him cij
險惡	him ok
險灘	him tan
險球	him keu
險症	him zij
險種	him zuj
險要	him yiu
險詐	him za
險象環生	him zxj wan sej
險過剃頭	him gwo tei teu
險阻	him zo
隰縣	zap yvn
隱事	yen si
隱伏	yen fuk
隱位	yen wei
隱修	yen seu
隱修士	yen seu si
隱修院	yen seu yvn
隱函數	yen ham sou
隱匿	yen nik
隱名埋姓	yen mij mai sij
隱君子	yen gwen zi
隱含	yen hem
隱喻	yen yv
隱土	yen tou
隱士	yen si
隱姓埋名	yen sij mai mij
隱密	yen med
隱寫術	yen sr sxd
隱射	yen sr
隱居	yen gxi
隱居隆中	yen gxi luj zuj
隱形	yen yij
隱形眼鏡	yen yij jan grj
隱忍	yen yen
隱忍不發	yen yen bet fad
隱忍不言	yen yen bet yin
隱性	yen sij
隱性基因	yen sij gri yen
隱患	yen wan
隱情	yen cij
隱情不報	yen cij bet bou
隱惡揚善	yen ok yxj sin
隱意	yen yi
隱憂	yen yeu
隱映	yen yij
隱晦	yen fui
隱棲動物學	yen cei duj met hok
隱沒	yen mud
隱滅	yen mid
隱潭	yen tam
隱然	yen yin
隱燃	yen yin
隱現	yen yin
隱生宙	yen sej zeu
隱疾	yen zed
隱病不報	yen brj bet bou
隱痛	yen tuj
隱睾	yen gou
隱瞞	yen mun
隱私	yen si
隱私政策	yen si zij cak
隱私權	yen si kvn
隱秘	yen bri
隱秘難言	yen bri nan yin
隱約	yen yxk
隱約其辭	yen yxk kri ci
隱翅蟲	yen ci cuj
隱色	yen sik
隱花植物	yen fa zik med
隱蔽	yen bei
隱蔽強迫下載	yen bei kxj bik ha zoi
隱藏	yen coj
隱藏處	yen coj cv
隱血	yen hvd
隱衷	yen cuj
隱語	yen yv
隱諱	yen wei
隱跡	yen zik
隱跡埋名	yen zik mai mij
隱身	yen sen
隱身草	yen sen cou
隱身草兒	yen sen cou yi
隱退	yen txi
隱逸	yen yed
隱遁	yen dxn
隱避	yen bri
隱隱	yen yen
隱隱作痛	yen yen zok tuj
隱隱約約	yen yen yxk yxk
隱隱綽綽	yen yen cxk cxk
隱顯	yen hin
隱顯目標	yen hin muk biu
隱顴	yen kvn
隱飾	yen sik
隴南	luj nam
隴南地區	luj nam dri kxi
隴南市	luj nam si
隴川	luj cvn
隴川縣	luj cvn yvn
隴海	luj hoi
隴海鐵路	luj hoi tit lou
隴縣	luj yvn
隴西	luj sei
隴西縣	luj sei yvn
隸圉	dei yv
隸屬	dei suk
隸屬於	dei zuk yv
隸書	dei sv
隸體	dei tei
隻字不提	zrk zi bet tei
隻手遮天	zrk seu zr tin
隻抽	zrk ceu
隻揪	zrk ceu
隻揪隻	zrk ceu zrk
隻眼獨具	zrk jan duk gxi
隻眼開隻眼閉	zrk jan hoi zrk jan bei
隻言片語	zrk yin pin yv
隻身	zrk sen
隻雞斗酒	zrk gei deu zeu
雀仔	zxk zei
雀仔街	zxk zei gai
雀兒山	zxk yi san
雀友	zxk yeu
雀噪	zxk cou
雀子	zxk zi
雀局	zxk guk
雀屏	zxk pij
雀巢	zxk cau
雀巢咖啡	zxk cau ka fri
雀形目	zxk yij muk
雀斑	zxk ban
雀盲	zxk maj
雀盲眼	zxk maj jan
雀竇	zxk deu
雀籠	zxk luj
雀躍	zxk yxk
雀類	zxk lxi
雀鳥	zxk niu
雀鷹	zxk yij
雁塔	jan tap
雁塔區	jan tap kxi
雁山	jan san
雁山區	jan san kxi
雁峰	jan fuj
雁峰區	jan fuj kxi
雁杳魚沈	jan miu yv cem
雁江	jan goj
雁江區	jan goj kxi
雁蕩	jan doj
雁蕩山	jan doj san
雁過拔毛	jan gwo bet mou
雄偉	huj wei
雄健	huj gin
雄兵	huj bij
雄厚	huj heu
雄圖	huj tou
雄壯	huj zoj
雄姿	huj zi
雄師	huj si
雄心	huj sem
雄心勃勃	huj sem but bud
雄心壯志	huj sem zoj zi
雄性	huj sij
雄性激素	huj sij gik sou
雄才大略	huj coi dai lxk
雄渾	huj wen
雄激素	huj gik sou
雄獅	huj si
雄獸	huj seu
雄縣	huj yvn
雄蕊	huj yxi
雄蜂	huj fuj
雄貓	huj mau
雄赳赳	huj geu geu
雄起	huj hri
雄踞	huj gxi
雄辯	huj bin
雄辯家	huj bin ga
雄配子	huj pui zi
雄酯酮	huj zi tuj
雄長	huj zxj
雄關	huj gwan
雄雞	huj gei
雄風	huj fuj
雄馬	huj ma
雄鷹	huj yij
雄鹿	huj luk
雄黃	huj woj
雄黃酒	huj woj zeu
雅丹地貌	ja dan dri mau
雅事	ja si
雅人	ja yen
雅人深緻	ja yen sem zi
雅什	ja sep
雅俗共賞	ja zuk guj sxj
雅克	ja hek
雅典	ja din
雅典娜	ja din na
雅典的泰門	ja din dik tai mun
雅典衛城	ja din wei sij
雅利安	ja lri on
雅加達	ja ga dad
雅司	ja si
雅司病	ja si brj
雅各	ja gok
雅各伯	ja gok bak
雅各書	ja gok sv
雅各賓派	ja gok ben pai
雅士	ja si
雅威	ja wei
雅安	ja on
雅安地區	ja on dri kxi
雅安市	ja on si
雅座	ja zo
雅思	ja si
雅恩德	ja yen dek
雅意	ja yi
雅愛	ja oi
雅懷	ja wai
雅房	ja foj
雅拉神山	ja lai sen san
雅拉雪山	ja lai svt san
雅拉香波神山	ja lai hxj bo sen san
雅拉香波雪山	ja lai hxj bo svt san
雅故	ja gu
雅教	ja gau
雅樂	ja jok
雅歌	ja go
雅正	ja zij
雅氣	ja hri
雅江	ja goj
雅江縣	ja goj yvn
雅法	ja fad
雅法港	ja fat goj
雅淡	ja dam
雅溫得	ja wen dek
雅潔	ja gid
雅爾塔	ja yi tap
雅片	ja pin
雅玩	ja wun
雅痞	ja pri
雅皮士	ja pri si
雅相	ja sxj
雅礱江	ja luj goj
雅禮協會	ja lei hip wui
雅稱	ja cij
雅穆索戈	ja muk sok gwo
雅緻	ja zi
雅羅魚	ja lo yv
雅美族	ja mri zuk
雅致	ja zi
雅興	ja hij
雅芳	ja foj
雅虎	ja fu
雅號	ja hou
雅觀	ja gun
雅言	ja yin
雅諾什	ja nok sep
雅趣	ja cxi
雅鄭	ja zrj
雅量	ja lxj
雅間	ja gan
雅閣	ja gok
雅集	ja zap
雅靜	ja zij
雅飭	ja cik
雅馬哈	ja ma ha
雅馴	ja sxn
雅魯藏布大峽谷	ja lou zoj bou dai hap guk
雅魯藏布江	ja lou zoj bou goj
雅麗	ja lei
集中	zap zuj
集中器	zap zuj hri
集中托運	zap zuj tok wen
集中營	zap zuj yij
集中的策略	zap zuj dik cak lxk
集刊	zap hon
集合	zap hep
集合名詞	zap hep mij ci
集合論	zap hep lxn
集合體	zap hep tei
集團	zap tvn
集團軍	zap tvn gwen
集大成	zap dai sij
集子	zap zi
集安	zap on
集安市	zap on si
集寧	zap nij
集寧區	zap nij kxi
集居	zap gxi
集市	zap si
集市貿易	zap si meu yik
集思廣益	zap si gwoj yik
集恩廣益	zap yen gwoj yik
集成	zap sij
集成電路	zap sij din lou
集攏	zap luj
集散	zap san
集散地	zap san dri
集料	zap liu
集會	zap wui
集材	zap coi
集束	zap cuk
集束炸彈	zap cuk za dan
集權	zap kvn
集油箱	zap yeu sxj
集注	zap zv
集管	zap gun
集約	zap yxk
集納	zap nap
集結	zap gid
集線器	zap sin hri
集美	zap mri
集美區	zap mri kxi
集群	zap quen
集聚	zap zxi
集腋成裘	zap yik sij keu
集萃	zap sxi
集裝箱	zap zoj sxj
集裝箱船	zap zoj sxj svn
集訓	zap fen
集貿	zap meu
集資	zap zi
集資額	zap zi jak
集賢	zap yin
集賢縣	zap yin yvn
集運	zap wen
集部	zap bou
集郵	zap yeu
集郵冊	zap yeu cak
集郵簿	zap yeu bou
集錦	zap gem
集鎮	zap zen
集集	zap zap
集集鎮	zap zap zen
集電弓	zap din guj
集電桿	zap din gon
集韻	zap wen
集餐	zap can
集體	zap tei
集體主義	zap tei zv yi
集體化	zap tei fa
集體回憶	zap tei wui yik
集體墳墓	zap tei fen mou
集體安全條約組織	zap tei on cvn tiu yxk zou zik
集體強姦	zap tei kxj gan
集體戶	zap tei wu
集體承包	zap tei sij bau
集體經濟	zap tei gij zei
集體行走	zap tei hej zeu
集體農莊	zap tei nuj zoj
集體防護	zap tei foj wu
雇主	gu zv
雇傭	gu yuj
雇傭兵	gu yuj bij
雇員	gu yvn
雉雞	zi gei
雉雞尾	ci gei mri
雉鶉	zi cxn
雋品	zxn ben
雋妙	zxn miu
雋拔	zxn bed
雋敏	zxn men
雋材	zxn coi
雋楚	zxn co
雋永	svn wij
雋茂	zxn meu
雋語	svn yv
雋譽	zxn yv
雌三醇	ci sam sxn
雌性	ci sij
雌性接口	ci sij zip heu
雌性激素	ci sij gik sou
雌激素	ci gik sou
雌獅	ci si
雌蕊	ci yxi
雌雄	ci huj
雌雄同體	ci huj tuj tei
雌雄同體人	ci huj tuj tei yen
雌雄同體性	ci huj tuj tei sij
雌雄異色	ci huj yi sik
雌鹿	ci luk
雌黃	ci woj
雍和	yuj wo
雍和宮	yuj wo guj
雍容	yuj yuj
雍容大度	yuj yuj dai dou
雍正	yuj zij
雍睦	yuj muk
雍穆	yuj muk
雍重	yuj zuj
雍閼	yuj ad
雍雍	yuj yuj
雕像	diu zxj
雕刻	diu hek
雕刻品	diu hek ben
雕刻家	diu hek ga
雕塑	diu sou
雕弊	diu bei
雕敝	diu bei
雕梁畫棟	diu lxj wak duj
雕楹碧檻	diu yij bik lam
雕漆	diu ced
雕版	diu ban
雕琢	diu dxk
雕花	diu fa
雕落	diu lok
雕蟲小技	diu cuj siu gri
雕蟲篆刻	diu cuj svn hek
雕謝	diu zr
雕鐫	diu zvn
雕闌	diu lan
雕零	diu lij
雕飾	diu sik
雖則	sxi zek
雖敗猶榮	sxi bai yeu wij
雖是	sxi si
雖死猶榮	sxi sri yeu wij
雖死猶生	sxi sri yeu sej
雖然	sxi yin
雖說	sxi svd
雖説	sxi svd
雙乳	sxj yv
雙人	sxj yen
雙人包夾	sxj yen bau gap
雙人床	sxj yen coj
雙人房	sxj yen foj
雙人滑	sxj yen wad
雙人間	sxj yen gan
雙企人	sxj kri yen
雙休日	sxj yeu yed
雙倍	sxj pui
雙倍體	sxj pui tei
雙側	sxj zek
雙元音	sxj yvn yem
雙光氣	sxj gwoj hri
雙全	sxj cvn
雙凸面	sxj det min
雙刃	sxj yen
雙刃劍	sxj yen gim
雙十節	sxj sep zid
雙名法	sxj mij fad
雙后前兵開局	sxj heu cin bij hoi guk
雙向	sxj hxj
雙唇音	sxj sxn yem
雙唑泰栓	sxj zo tai san
雙喜	sxj hri
雙喜臨門	sxj hri lem mun
雙城	sxj sij
雙城子	sxj sij zi
雙城市	sxj sij si
雙城記	sxj sij gri
雙塔	sxj tap
雙塔區	sxj tap kxi
雙套	sxj tou
雙妹嘜	sxj mui mek
雙姓	sxj sij
雙子	sxj zi
雙子座	sxj zi zo
雙子葉	sxj zi yip
雙學位	sxj hok wei
雙宿雙飛	sxj suk sxj fri
雙封	sxj fuj
雙射	sxj sr
雙層	sxj cej
雙層公共汽車	sxj cej guj guj hri cr
雙層巴士	sxj cej ba si
雙層床	sxj cej coj
雙峰	sxj fuj
雙峰縣	sxj fuj yvn
雙引號	sxj yen hou
雙復磷	sxj fuk lxn
雙性戀	sxj sij lvn
雙截棍	sxj zit gwen
雙房	sxj foj
雙手	sxj seu
雙打	sxj da
雙抽	sxj ceu
雙拐	sxj gwai
雙拼	sxj pij
雙擊	sxj gik
雙擺	sxj bai
雙數	sxj sou
雙斑綠柳鶯	sxj ban luk leu ej
雙料	sxj liu
雙方	sxj foj
雙方同意	sxj foj tuj yi
雙日	sxj yed
雙星	sxj sij
雙曲	sxj kuk
雙曲型偏微分方程	sxj kuk yij pin mri fen foj cij
雙曲幾何	sxj kuk gri ho
雙曲拋物面	sxj kuk pau met min
雙曲拱橋	sxj kuk guj kiu
雙曲正弦	sxj kuk zij yin
雙曲線	sxj kuk sin
雙曲線正弦	sxj kuk sin zij yin
雙曲餘割	sxj kuk yv god
雙曲餘弦	sxj kuk yv yin
雙月刊	sxj yvt hon
雙柏	sxj pak
雙柏縣	sxj pak yvn
雙核	sxj hed
雙格床	sxj gak coj
雙棲雙宿	sxj cei sxj suk
雙極	sxj gik
雙槓	sxj goj
雙橋	sxj kiu
雙橋區	sxj kiu kxi
雙殼類	sxj hok lxi
雙氧水	sxj yxj sxi
雙氯滅痛	sxj luk mit tuj
雙氯芬酸鈉	sxj luk fen svn nap
雙氯醇胺	sxj luk sxn on
雙江拉祜族佤族布朗族傣族自治縣	sxj goj lai wu zuk ja zuk bou loj zuk tai zuk zi zi yvn
雙江縣	sxj goj yvn
雙流	sxj leu
雙流縣	sxj leu yvn
雙清	sxj cij
雙清區	sxj cij kxi
雙湖	sxj wu
雙湖特別區	sxj wu dek bit kxi
雙溪	sxj kei
雙溪鄉	sxj kei hxj
雙灤	sxj lvn
雙灤區	sxj lvn kxi
雙牌	sxj pai
雙牌縣	sxj pai yvn
雙獨	sxj duk
雙獨夫婦	sxj duk fu fu
雙球菌	sxj keu quen
雙環	sxj wan
雙生	sxj sej
雙生兄弟	sxj sej hij dei
雙百方針	sxj bak foj zem
雙皮奶	sxj pri nai
雙盲	sxj maj
雙眸	sxj meu
雙眼	sxj jan
雙眼皮	sxj jan pri
雙眼簷	sxj jan sim
雙眼視覺	sxj jan si gok
雙瞳翦水	sxj tuj zin sxi
雙程	sxj cij
雙窬牆	sxj yv cxj
雙立人	sxj lap yen
雙筒望遠鏡	sxj tuj moj yvn grj
雙管	sxj gun
雙管齊下	sxj gun cei ha
雙節棍	sxj zit gwen
雙節棍道	sxj zit gwen dou
雙簧	sxj woj
雙簧管	sxj woj gun
雙糖	sxj toj
雙糧	sxj lxj
雙絞線	sxj gau sin
雙翅目	sxj ci muk
雙翼飛機	sxj yik fri gri
雙職工	sxj zik guj
雙肩包	sxj gin bau
雙胞胎	sxj bau toi
雙腳	sxj gxk
雙腿	sxj txi
雙膝	sxj sed
雙臂	sxj bri
雙臺子	sxj toi zi
雙臺子區	sxj toi zi kxi
雙花紅棍	sxj fa huj gwen
雙蒸	sxj zij
雙蒸酒	sxj zij zeu
雙蕊蘭	sxj yxi lan
雙號	sxj hou
雙螺旋	sxj lo svn
雙行	sxj hoj
雙規	sxj quei
雙親	sxj cen
雙角犀	sxj gok sei
雙角犀鳥	sxj gok sei niu
雙語	sxj yv
雙誤	sxj j
雙贏	sxj yrj
雙足	sxj zuk
雙軌	sxj gwei
雙軌制	sxj gwei zei
雙辮八色鶇	sxj bin bat sik duj
雙連接站	sxj lin zip zam
雙週期性	sxj zeu kri sij
雙進雙出	sxj zxn sxj cxd
雙遼	sxj liu
雙遼市	sxj liu si
雙邊	sxj bin
雙邊會談	sxj bin wui tam
雙邊貿易	sxj bin meu yik
雙醣	sxj toj
雙重	sxj cuj
雙重人格	sxj cuj yen gak
雙重國籍	sxj cuj gwok zik
雙重性	sxj cuj sij
雙重標準	sxj cuj biu zxn
雙鍵	sxj gin
雙鏈	sxj lin
雙鏈核酸	sxj lin het svn
雙開	sxj hoi
雙關	sxj gwan
雙關語	sxj gwan yv
雙陸棋	sxj luk kri
雙陽	sxj yxj
雙陽區	sxj yxj kxi
雙雙	sxj sxj
雙非	sxj fri
雙面	sxj min
雙面人	sxj min yen
雙面膠	sxj min gau
雙音節	sxj yem zid
雙飛	sxj fri
雙體船	sxj tei svn
雙髻鯊	sxj gei sa
雙魚	sxj yv
雙魚座	sxj yv zo
雙鴨山	sxj ap san
雙鴨山市	sxj ap san si
雙龍大裂谷	sxj luj dai lit guk
雙龍鎮	sxj luj zen
雛兒	co yi
雛型	co yij
雛妓	co gri
雛形	co yij
雛形土	co yij tou
雛燕	co yin
雛菊	co guk
雛菊花環	co guk fa wan
雛雞	co gei
雛鳥	co niu
雛鳳	co fuj
雛鴿	co gap
雜七雜八	zap cet zap bad
雜亂	zap lvn
雜亂無章	zap lvn mou zxj
雜事	zap si
雜交	zap gau
雜交植物	zap gau zik med
雜交派對	zap gau pai dxi
雜件	zap gin
雜件兒	zap gin yi
雜劇	zap krk
雜劇四大家	zap krk sri dai ga
雜務	zap mou
雜和麵	zap wo min
雜和麵兒	zap wo min yi
雜嘜	zap mek
雜噪	zap cou
雜多	zap do
雜多縣	zap do yvn
雜婚	zap fen
雜家	zap ga
雜居	zap gxi
雜居地區	zap gxi dri kxi
雜工	zap guj
雜差	zap cai
雜店	zap dim
雜役	zap yik
雜念	zap nim
雜感	zap gem
雜戲	zap hri
雜技	zap gri
雜技演員	zap gri yin yvn
雜拌	zap bun
雜拌兒	zap bun yi
雜文	zap men
雜果	zap gwo
雜架攤	zap ga tan
雜柴	zap cai
雜沓	zap dap
雜活	zap wud
雜流	zap leu
雜湊	zap ceu
雜燴	zap wui
雜牌	zap pai
雜牌兒	zap pai yi
雜物	zap med
雜環	zap wan
雜碎	zap sxi
雜稅	zap sxi
雜種	zap zuj
雜種仔	zap zuj zei
雜種狗	zap zuj geu
雜糅	zap neu
雜糧	zap lxj
雜耍	zap sa
雜色	zap sik
雜色噪鶥	zap sik cou mri
雜色山雀	zap sik san zxk
雜草	zap cou
雜菜	zap coi
雜處	zap cv
雜記	zap gri
雜誌	zap zi
雜誌社	zap zi sr
雜說	zap svd
雜談	zap tam
雜谷腦	zap guk nou
雜谷腦鎮	zap guk nou zen
雜貨	zap fo
雜貨商	zap fo sxj
雜貨店	zap fo dim
雜貨攤	zap fo tan
雜貨舖	zap fo pou
雜貨鋪	zap fo pou
雜費	zap fei
雜質	zap zed
雜遝	zap dap
雜配	zap pui
雜錄	zap luk
雜集	zap zap
雜音	zap yem
雜項	zap hoj
雜食	zap sik
雜食動物	zap sik duj med
雜鹽	zap yim
雞丁	gei dij
雞乸	gei na
雞乸咁大隻字	gei na gem dai zrk zi
雞乸竇	gei na deu
雞仔	gei zei
雞仔媒人	gei zei mui yen
雞仔蛋	gei zei dan
雞仔餅	gei zei brj
雞內金	gei noi gem
雞公	gei guj
雞公山	gei guj san
雞公花	gei guj fa
雞冠	gei gun
雞冠區	gei gun kxi
雞冠花	gei gun fa
雞包	gei bau
雞包仔	gei bau zei
雞同鴨講	gei tuj ap goj
雞咁腳	gei gem gxk
雞啄唔斷	gei dxj m tvn
雞嗉	gei sou
雞噉腳	gei gem gxk
雞塊	gei fai
雞奸	gei gan
雞姦	gei gan
雞婆	gei po
雞子	gei zi
雞子兒	gei zi yi
雞尾包	gei mri bau
雞尾酒	gei mri zeu
雞尾酒會	gei mri zeu wui
雞屋	gei uk
雞屎巴	gei si ba
雞屎果	gei si gwo
雞屎藤	gei si tej
雞屙尿	gei o niu
雞巴	gei ba
雞年	gei nin
雞心	gei sem
雞心柿	gei sem ci
雞心領	gei sem lrj
雞手鴨腳	gei seu ap gxk
雞扎	gei zad
雞扒	gei pa
雞排	gei pai
雞掰	gei bai
雞數	gei sou
雞日	gei yed
雞春	gei cxn
雞東	gei duj
雞東縣	gei duj yvn
雞樅	gei cuj
雞殼	gei hok
雞毛	gei mou
雞毛店	gei mou dim
雞毛掃	gei mou sou
雞毛蒜皮	gei mou svn pri
雞毛鴨血	gei mou ap hvd
雞泡魚	gei pou yv
雞湯	gei toj
雞澤	gei zak
雞澤縣	gei zak yvn
雞片	gei pin
雞犬不寧	gei hvn bet nij
雞犬升天	gei hvn sij tin
雞珍	gei zen
雞皮	gei pri
雞皮疙瘩	gei pri get dap
雞皮紙	gei pri zi
雞盲	gei maj
雞眼	gei jan
雞碎	gei sxi
雞碎咁多	gei sxi gem do
雞竇	gei deu
雞籠	gei luj
雞粉	gei fen
雞精	gei zij
雞紅	gei huj
雞罩	gei zau
雞翅	gei ci
雞翅木	gei ci muk
雞翼	gei yik
雞翼袖	gei yik zeu
雞肉	gei yuk
雞肋	gei lek
雞胸	gei huj
雞脾	gei bri
雞脾打人牙骹軟	gei bri da yen ja gau yvn
雞腎	gei sen
雞腳	gei gxk
雞腸	gei cxj
雞腸字	gei cxj zi
雞腿	gei txi
雞腿菇	gei txi gu
雞花	gei fa
雞菇	gei gu
雞蛋	gei dan
雞蛋仔	gei dan zei
雞蛋果	gei dan gwo
雞蛋殼兒	gei dan hok yi
雞蛋清	gei dan cij
雞蛋炒飯	gei dan cau fan
雞蛋碰石頭	gei dan puj srk teu
雞蛋花	gei dan fa
雞蛋裡挑骨頭	gei dan lxi tiu gwet teu
雞蟲	gei cuj
雞蟲得失	gei cuj dek sed
雞血石	gei hvt srk
雞西	gei sei
雞西市	gei sei si
雞賊	gei cak
雞雜	gei zap
雞雞	gei gei
雞零狗碎	gei lij geu sxi
雞霍亂	gei fok lvn
雞項	gei hoj
雞頭	gei teu
雞頭米	gei teu mei
雞飛蛋打	gei fri dan da
雞食放光蟲	gei sik foj gwoj cuj
雞骨	gei gwed
雞骨草	gei gwet cou
雞髀	gei bri
雞髀打人牙骹軟	gei bri da yen ja gau yvn
雞鳴狗盜	gei mij geu dou
雞鶩	gei mou
離不開	lri bet hoi
離世	lri sei
離乳	lri yv
離任	lri yem
離休	lri yeu
離別	lri bid
離去	lri hxi
離合	lri hep
離合器	lri hep hri
離合板	lri hep ban
離合詞	lri hep ci
離境	lri gij
離天隔丈遠	lri tin gak zxj yvn
離奇	lri kri
離奇有趣	lri kri yeu cxi
離婚	lri fen
離子	lri zi
離子交換	lri zi gau wun
離子鍵	lri zi gin
離宮	lri guj
離家出走	lri ga cxt zeu
離家別井	lri ga bit zrj
離岸	lri jon
離岸價	lri jon ga
離島	lri dou
離島區	lri dou kxi
離心	lri sem
離心分離機	lri sem fen lri gri
離心力	lri sem lik
離心機	lri sem gri
離心離德	lri sem lri dek
離情別緒	lri cij bit sxi
離愁	lri seu
離散	lri san
離散性	lri san sij
離散數學	lri san sou hok
離晒罩	lri sai zau
離晒譜	lri sai pou
離析	lri sik
離棄	lri hri
離歌	lri go
離氣	lri hri
離港	lri goj
離港大廳	lri goj dai trj
離獨	lri duk
離異	lri yi
離石	lri srk
離石區	lri srk kxi
離索	lri sok
離經叛道	lri gij bun dou
離線	lri sin
離職	lri zik
離苦得樂	lri fu dek lok
離行離迾	lri hoj lri lad
離譜	lri pou
離貳	lri yi
離遠	lri yvn
離鄉別井	lri hxj bit zrj
離鄉背井	lri hxj bui zrj
離開	lri hoi
離開人世	lri hoi yen sei
離開故鄉	lri hoi gu hxj
離間	lri gan
離隊	lri dxi
離離光光	lri lri gwoj gwoj
離題	lri tei
離騷	lri sou
難不倒	nan bet dou
難不成	nan bet sij
難以	nan yi
難以啟齒	nan yi kei ci
難以實現	nan yi set yin
難以形容	nan yi yij yuj
難以忍受	nan yi yen seu
難以應付	nan yi yij fu
難以抹去	nan yi mut hxi
難以捉摸	nan yi zuk mo
難以為繼	nan yi wei gei
難以理解	nan yi lri gai
難以置信	nan yi zi sxn
難以自已	nan yi zi yi
難以解決	nan yi gai kvd
難保	nan bou
難倒	nan dou
難做	nan zou
難兄難弟	nan hij nan dei
難免	nan min
難分難捨	nan fen nan sr
難分難解	nan fen nan gai
難友	nan yeu
難受	nan seu
難吃	nan hrk
難喝	nan hod
難堪	nan hem
難度	nan dou
難彈	nan tan
難得	nan dek
難得一見	nan dek yet gin
難忘	nan moj
難怪	nan gwai
難懂	nan duj
難抵	nan dei
難捨難分	nan sr nan fen
難捨難離	nan sr nan lri
難捱	nan jai
難控制	nan huj zei
難於接近	nan yv zip gen
難於登天	nan yv dej tin
難明	nan mij
難易	nan yi
難民	nan men
難民營	nan men yij
難混	nan wen
難測	nan cak
難為	nan wei
難為情	nan wei cij
難熬	nan jou
難產	nan can
難相與	nan sxj yv
難看	nan hon
難睇	nan tei
難經	nan gij
難纏	nan cin
難耐	nan noi
難聞	nan men
難聽	nan trj
難能可貴	nan nej ho gwei
難處	nan cv
難行	nan hej
難解	nan gai
難解難分	nan gai nan fen
難言之隱	nan yin zi yen
難記	nan gri
難講	nan goj
難走	nan zeu
難辭其咎	nan ci kri geu
難逃法網	nan tou fat moj
難過	nan gwo
難道	nan dou
難關	nan gwan
難頂	nan dij
難題	nan  tei
難食	nan sik
難點	nan dim
雨人	yv yen
雨傘	yv san
雨傘運動	yv san wen duj
雨傘革命	yv san gak mij
雨具	yv gxi
雨凇	yv suj
雨刮	yv gwad
雨刷	yv cad
雨城	yv sij
雨城區	yv sij kxi
雨天	yv tin
雨夾雪	yv gap svd
雨季	yv gwei
雨層雲	yv cej wen
雨山	yv san
雨山區	yv san kxi
雨布	yv bou
雨帽	yv mou
雨後春筍	yv heu cxn sxn
