双双	aaaa
亚麻	twjm
严重	twjt
严厉	twjt
严办	twjv
偿还	twjy
恶气	twkz
恶声	twld
天经地义	twld
晋城	twlj
恶毒	twlq
佩戴	twlq
严格	twma
恶棍	twmb
恶劣	twmj
严禁	twmm
作业本	twmt
严紧	twna
亚军	twnc
严实	twnd
一纸空文	twnd
严寒	twnf
做学问	twno
严师	twnt
严密	twnu
晋见	twnw
严守	twnx
严防	twpd
正当防卫	twpp
晋剧	twpx
晋身	twri
恶行	twsf
偿清	twsl
严惩	twst
亚洲	twsy
一丝一毫	twtd
一举一动	twtf
严刑	twth
严正	twtl
俏丽	twtn
严整	twto
倘或	twto
一举两得	twts
恶化	twtt
正常化	twtt
倘使	twtt
一五一十	twtx
偿付	twtx
恶霸	twuh
恶心	twui
严酷	twuj
正经八百	twvj
仙风道骨	twvq
事业单位	twvt
严命	twvt
俏销	twvw
灭绝人性	twvy
亚当	twwe
晋级	twwj
死缠烂打	twxf
开绿灯	twxt
亚太	twyd
恶性	twyj
妻儿老小	twym
恶战	twyo
做戏	txax
值日	txbi
来日	txbi
付账	txbk
来电	txbl
估量	txbt
优雅	txci
东南西北	txck
来意	txdb
仇怨	txdc
来头	txdd
优良	txde
做主	txde
优育	txdg
灭族	txdh
来由	txdi
优胜	txdj
灭亡	txdl
灭迹	txdm
来京	txdo
伙房	txdp
优柔	txdt
仗义	txdx
殚精竭虑	txdy
优异	txeh
值班	txey
佑护	txfd
估摸	txfh
优于	txfi
一炮打响	txfo
做操	txfo
优势	txfx
供过于求	txfx
亘古未有	txfx
来势	txfx
做寿	txfx
值的	txgs
来稿	txhd
来世	txhl
值勤	txho
政协委员	txho
灭种	txho
灭菌	txhq
优秀	txhz
来访	txid
做工	txii
来项	txij
做功	txij
佐证	txit
来说	txiv
借古讽今	txiv
估计	txix
伙计	txix
付诸	txiy
优厚	txjb
天有不测风云	txjf
一刹那	txjf
什物	txjf
来自	txjg
什么	txjg
付息	txjg
来了	txji
做成	txjj
来不及	txjj
天有不测风云，人有旦夕祸福	txjj
来历	txjj
优质	txjj
优裕	txjk
优先	txjl
优选	txjl
优生	txjl
华灯初上	txjl
什么样	txjm
做爱	txjn
什么事	txjt
一朝被蛇咬，十年怕井绳	txjw
一炮而红	txjw
仇敌	txjx
来函	txjx
仇视	txjy
估算	txkg
万古长青	txkl
来年	txlc
来龙去脉	txld
做声	txld
付款	txlf
来去	txlg
事过境迁	txlj
天南地北	txlk
优越	txll
七十年代	txlt
一直以来	txlt
来此	txlt
值此	txlt
侥幸	txlv
死灰复燃	txlx
优越性	txly
侥幸	txly
伐木	txmi
优劣	txmj
做梦	txmm
传真机	txmw
来客	txna
做客	txna
做完	txnf
来宾	txng
灭门	txni
来临	txnk
做官	txnp
伙同	txnt
优容	txnv
仇家	txnx
值守	txnx
灭口	txoi
来路	txol
仇隙	txpm
来回	txqo
保存期	txqv
更有甚者	txqy
做媒	txrh
做饭	txrl
做好	txrz
值得	txsb
做得	txsb
来得	txsb
估测	txsb
来往	txsd
优游	txsd
来鸿	txsi
付与	txsi
来源	txsj
做派	txsj
优待	txsl
做法	txsl
付清	txsl
优渥	txsp
戎马	txst
来潮	txsx
优惠	txtb
一朝一夕	txtd
可有可无	txtf
来到	txtg
做到	txtg
来信	txti
灭顶	txtj
做作	txtl
货真价实	txtn
做事	txto
优化	txtt
伎俩	txtt
估价	txtv
伙伴	txtv
东南亚	txtw
付出	txue
做出	txue
伙食	txvd
优美	txve
值钱	txvf
什锦	txvg
做错	txvh
仇人	txvi
来人	txvi
做人	txvi
死有余辜	txvx
灭绝	txwr
一寸光阴一寸金	txwv
付给	txwv
做过	txxd
佐料	txxd
灭火	txxi
来犯	txxj
恶狠狠	txxj
仇杀	txxm
来者	txyb
佐餐	txyd
仇恨	txye
画龙点睛	txyg
做大	txyi
可燃性	txyj
仗恃	txyl
优点	txyo
来劲	txzi
万有引力	txzj
付费	txzs
蚕桑	tyaa
天条	tyam
天赐	tybb
天明	tybd
天赋	tybf
下贱	tybf
天日	tybi
下账	tybk
天晴	tybl
下野	tybl
天时	tybx
一大早	tybx
下车	tyci
天堑	tycj
侦破	tycj
东奔西走	tycl
东奔西跑	tyco
开发区	tycx
天意	tydb
下腰	tydc
下头	tydd
天良	tyde
再教育	tydg
下放	tydh
一步之遥	tydj
下巴	tydl
天帝	tydn
两者之间	tydn
开发商	tydn
天亮	tydo
下部	tydo
吞服	tydp
七情六欲	tydv
天文	tydx
下肢	tydx
下文	tydx
天然	tydy
天外	tydy
天理	tyeb
天王	tyei
天山	tyei
下山	tyei
下岗	tyen
下班	tyey
下拉	tyfd
天干	tyfi
天授	tyfj
侦探	tyfn
天井	tyfn
下摆	tyfq
一大批	tyfu
伏击	tyfu
下挫	tyfv
天热	tyfx
天皇	tyge
天台	tygo
下台	tygo
伏兵	tygv
下世	tyhl
开发利用	tyhn
下种	tyho
蚕茧	tyhq
下落	tyhs
天葬	tyht
天花	tyht
下药	tyhw
下课	tyib
下调	tyin
下设	tyiw
下页	tyjb
天鹅	tyjf
来者不拒	tyjf
下手	tyjf
伏特	tyjf
天成	tyjj
天书	tyjj
天庭	tyjj
天生	tyjl
下蛋	tyjl
天麻	tyjm
下床	tyjm
下面	tyjq
天府	tyjt
倚重	tyjt
一发千钧	tyjv
侦办	tyjv
天敌	tyjx
画虎不成反类犬	tyjy
天边	tyjz
下边	tyjz
天竺	tykf
下笔	tykj
伏笔	tykj
下等	tykl
下装	tykl
天籁	tykt
天气	tykz
天地	tylc
天年	tylc
下载	tylc
下地	tylc
吞声	tyld
天壤	tyld
天坛	tylf
平步青云	tylf
下去	tylg
天上	tyli
下毒	tylq
下午	tylx
天幸	tyly
下情上达	tyly
下场	tylz
侦查	tymb
下榻	tymb
下述	tymd
天桥	tymj
天极	tymj
下棋	tymq
天梯	tymv
天机	tymw
下机	tymw
下楼	tymx
两情相悦	tymy
天宇	tynf
下周	tynl
天安门	tynn
天宫	tyno
伏案	tynr
下盘	tyns
下定	tynt
传达室	tynt
仁者见仁	tynt
天空	tynv
天阙	tynv
侦察	tynx
天灾	tynx
吞噬	tyok
吞吐	tyol
天足	tyol
下跌	tyol
下跪	tyol
吞咽	tyoq
下降	typa
天阴	typd
下聘	typd
下届	typd
下限	type
天际	typf
下层	typf
下属	typj
天职	typo
天险	typv
下联	typv
下坠	typv
蚕蛹	tyqd
天国	tyqe
天黑	tyqh
可怜虫	tyqi
蚕蛾	tyqj
下回	tyqo
天色	tyrd
下身	tyri
下饭	tyrl
下嫁	tyrn
天象	tyro
体态婀娜	tyrr
健步如飞	tyrz
下旬	tysb
侦测	tysb
天池	tysc
天津市	tysd
下游	tysd
下流	tysd
天津	tyse
恶性循环	tyse
下泄	tysh
下水	tysi
天涯	tysj
天渊	tysj
下浮	tysj
下海	tysl
下沉	tysn
下滑	tysq
天骄	tyst
天河	tyst
下酒	tysu
吞没	tysw
天下	tytd
下列	tytd
天仙	tyte
天候	tyti
下作	tytl
天体	tytm
俺们	tytn
蚕豆	tyto
一点一滴	tyts
天使	tytt
一步到位	tytt
可怜天下父母心	tytu
天平	tytv
天价	tytv
速战速决	tytv
吞灭	tytx
下来	tytx
倚仗	tytx
天天	tyty
天下	tyty
下下	tyty
伏天	tyty
下雪	tyue
下雨	tyui
天分	tyvd
蚕食	tyvd
天公	tyvg
吞并	tyvh
天道	tyvj
下令	tyvj
天资	tyvr
下次	tyvr
天命	tyvt
下铺	tyvt
天尊	tyvu
七老八十	tyvx
一大半	tyvx
正大光明	tywb
下凡	tywd
天线	tywf
下线	tywf
下级	tywj
下乡	tywj
天堂	tywn
侦缉	tywo
蚕丝	tyww
下风	tywx
天才	tyxj
下狱	tyxj
天真	tyxq
天数	tyxr
天龙	tyxt
一步登天	tyxt
下发	tyya
假惺惺	tyyb
下步	tyyi
天性	tyyj
下情	tyyl
下达	tyyz
下子	tyzi
仔鸡	tzag
仍是	tzbt
东张西望	tzcd
体弱多病	tzdj
一孔之见	tzdn
仍然	tzdy
佛珠	tzek
仍未	tzfm
亿元	tzfw
修改稿	tzhd
仍旧	tzib
佛手	tzjf
佛祖	tzjy
仍将	tzkd
仍以	tzld
佛门	tzni
佛家	tznx
亿吨	tzot
佛号	tzot
佛陀	tzpn
仍须	tzsj
正弦波	tzsj
佛法	tzsl
亿万	tzth
佛事	tzto
仍可	tzto
佛像	tztr
仍需	tzuj
佛典	tzuv
一飞冲天	tzvt
仔细	tzwq
佛光	tzww
佛经	tzwz
仍有	tzxd
仍在	tzxi
仔猪	tzxj
佛教	tzyz
出双入对	uaja
雾气	uakz
雾水	uasi
雾凇	uavm
遭逢	ubaf
遭遇	ubbn
醒脾	ubdg
曹操	ubfo
心明眼亮	ubgd
醒目	ubgi
心里话	ubij
雾里看花	ubjh
遭受	ubjn
心照不宣	ubjn
心旷神怡	ubjy
遭劫	ublg
遭灾	ubnx
遭际	ubpf
心电图	ubqa
遭罪	ubqn
心里没底	ubsj
酣畅淋漓	ubss
遭殃	ubtd
遭到	ubtg
醒悟	ubyw
需要量	ucbt
酸碱度	ucjh
心连心	ucui
必要性	ucyj
曲意逢迎	udac
霎时	udbx
零敲碎打	udcf
醉意	uddb
心腹之患	uddo
必由之路	uddo
比肩接踵	udfo
醉眼	udge
醉鬼	udgw
出头的椽子先烂	udgx
醇香	udhb
曲高和寡	udhn
醇厚	udjb
酿成	udjj
心脑血管	udjk
酿造	udjl
曲肱而枕	udjm
凹凸不平	udjt
心脏病	udjt
心高气傲	udkt
心服口服	udod
酿酒	udsu
零部件	udtk
醇正	udtl
心胸开阔	udtn
心胆俱裂	udtt
醉心	udui
出头露面	uduj
必然性	udyj
心腹大患	udyo
雪条	ueam
出账	uebk
雪野	uebl
出题	uebt
出轨	uecx
霸王硬上弓	uecz
出头	uedd
出产	uedj
雪盲	uedl
出新	uedm
出名	uedo
雪亮	uedo
出外	uedy
雪崩	ueed
出山	ueei
雪山	ueei
出现	ueen
雪球	ueex
出招	uefd
出动	uefg
出于	uefi
出示	uefm
出操	uefo
出击	uefu
雪白	uegi
出台	uego
出兵	uegv
雪莲	uehc
雪茄	uehj
雪藏	uehk
出世	uehl
雪梨	uehn
出勤	ueho
出租	uehq
出苗	uehq
出落	uehs
出警	uehs
雪花	ueht
出访	ueid
出工	ueii
出让	ueil
出诊	ueiv
出手	uejf
出息	uejg
出自	uejg
雪原	uejg
出席	uejh
出厂	ueji
出力	ueji
出了	ueji
心灵手巧	ueji
出庭	uejj
出生	uejl
出彩	uejm
出入	uejn
出面	uejq
出血	uejq
雪豹	uejs
出乎	uejv
出丑	uejx
出神	uejy
雪片	ueki
出版	uekj
出版社	uekj
出笼	uekx
出气	uekz
雪地	uelc
出境	ueld
雪青	ueld
出去	uelg
出土	ueli
出走	uell
雪域	uelt
出场	uelz
出格	uema
雪橇	uemj
出栏	uemv
雪松	uemv
出赛	uenf
出门	ueni
雪雕	uenl
雪冤	uenr
出师	uent
出家	uenx
出口	ueoi
出路	ueol
出品	ueoo
出阵	uepc
出展	ueph
出局	uepj
雪耻	uepl
出院	uepn
出险	uepv
出国	ueqe
出具	ueqe
出界	ueqv
出色	uerd
出身	ueri
出嫁	uern
出游	uesd
出汗	uesf
出行	uesf
出水	uesi
雪水	uesi
出海	uesl
出演	uesn
出马	uest
出征	uest
出洋	uesv
出浴	uesv
出没	uesw
出殡	uetd
出售	ueti
出任	uetj
出事	ueto
出使	uett
出货	uett
出来	uetx
出镜	uevd
出差	uevf
出钱	uevf
出错	uevh
雪人	uevi
出道	uevj
出铁	uevk
出资	uevr
出众	uevv
出逃	uevw
出线	uewf
雪线	uewf
出纳	uewn
心理学	uewn
出炉	uexd
出在	uexi
出卖	uexj
出狱	uexj
雪糕	uexv
出发	ueya
雪恨	ueye
出战	ueyo
出奇	ueyt
出发点	ueyy
零打碎敲	ufcd
心无二用	uffn
出于无奈	uffy
雷打不动	ufjf
出远门	ufni
酝酿	ufud
震撼人心	ufvu
雨打风吹	ufwo
酸败	ugba
酸碱	ugcj
酸软	ugcr
酸辣	ugdx
酸菜	ughj
酸痛	ugjd
酸度	ugjh
皆知	ugly
酸楚	ugmm
酸味	ugof
心目中	ugoi
皆因	ugqy
比目鱼	ugrt
酸奶	ugrz
酸枣	ugtn
皆可	ugto
酸雨	ugui
皆有	ugxd
酸性	ugyj
心劳日拙	uhbf
酣畅	uhbi
比利时	uhbx
出租车	uhci
雨花石	uhci
霸主	uhde
雪花膏	uhdo
酥脆	uhdr
霸王	uhei
酣睡	uhgj
出其不意	uhjd
酥麻	uhjm
霸气	uhkz
霸权	uhma
心花怒放	uhrd
出租汽车	uhsc
酥油	uhsd
毕恭毕敬	uhuh
零花钱	uhvf
霸道	uhvj
霸业	uhwt
雪茄烟	uhxq
心甘情愿	uhyj
霸占	uhyo
霰弹	uhzs
比对	uiax
心照	uibd
比照	uibd
心里	uibl
雨量	uibt
比量	uibt
比较	uicd
曲轴	uicd
心碎	uicd
心软	uicr
心硬	uict
心意	uidb
雨意	uidb
心胆	uidb
心头	uidd
心肝	uidf
比方	uidh
凹凸	uidi
心脏	uidj
雨衣	uidk
心腹	uidl
心迹	uidm
心服	uidp
心扉	uidp
心房	uidp
比肩	uidp
心胸	uids
心肺	uidt
心肌	uidw
心率	uidw
比率	uidw
心肠	uidz
心理	uieb
心灵	uiex
心动	uifg
曲折	uifj
比武	uifl
比拟	uifl
凹进	uifn
比拼	uifv
比热	uifx
心眼	uige
心魄	uigg
曲目	uigi
比利时	uihb
心甘	uihf
雨鞋	uihp
雨季	uihz
曲艺	uihz
心秀	uihz
曲调	uiin
比试	uiit
曲谱	uiiv
心计	uiix
心疼	uija
心底	uijc
心痛	uijd
凹痕	uije
心愿	uijg
雨后	uijj
心盛	uijj
比翼	uijj
心魔	uijm
心爱	uijn
曲阜	uijp
心血	uijq
凹面	uijq
心重	uijt
心病	uijt
比重	uijt
心系	uijw
心神	uijy
出言不逊	uijz
曲牌	uikg
凹版	uikj
心气	uikz
心地	uilc
雨声	uild
心声	uild
心境	uild
心静	uild
比起	uill
心毒	uilq
心坎	uilr
心智	uily
心术	uimd
心想	uimg
雨林	uimm
曲柄	uimt
心机	uimw
心尖	uimy
比赛	uinf
心寒	uinf
心宽	uinh
心室	uint
心窝	uinv
心中	uioi
心口	uioi
心跳	uiol
比喻	uiov
雨刷	uipn
凹陷	uipr
雨具	uiqe
心黑	uiqh
心田	uiqi
心思	uiqu
曲解	uird
心急	uire
比如	uiro
心得	uisb
雨滴	uisd
心包	uise
心律	uise
雨水	uisi
心浮	uisj
心潮	uisx
心切	uitd
心仪	uitd
比作	uitl
心事	uito
比画	uitq
比例	uitt
比价	uitv
雨天	uity
雨雪	uiue
心酸	uiug
心曲	uiui
雨露	uiuo
比分	uivd
比美	uive
比着	uivf
比邻	uivj
雨伞	uivv
曲线	uiwf
心细	uiwq
雨丝	uiww
心绪	uiwy
心烦	uixj
心狠	uixj
出谋划策	uixk
出谋献策	uixk
比划	uixn
曲直	uixq
心态	uiyd
心慌	uiyh
心悸	uiyh
心性	uiyj
心情	uiyl
雨情	uiyl
雨点	uiyo
心虚	uiyw
曲子	uizi
心劲	uizi
心弦	uizs
必备	ujaq
比翼双飞	ujaz
必败	ujba
酷暑	ujby
心底里	ujcb
必要	ujcr
需要	ujcr
必要性	ujcy
心力交瘁	ujdj
必胜	ujdj
震颤	ujdq
出生率	ujdw
出乎意料	ujdx
必然	ujdy
比翼齐飞	ujdz
雨后春笋	ujek
震动	ujfg
震撼	ujfj
酷热	ujfx
酸甜苦辣	ujhd
必先利其器	ujho
震荡	ujhs
必读	ujix
酷爱	ujjn
心神不宁	ujjn
出生入死	ujjt
出神入化	ujjt
震感	ujjt
出手不凡	ujjw
必将	ujkd
出生地	ujlc
出入境	ujld
出生年月	ujld
醉生梦死	ujmt
需用	ujnf
必定	ujnt
出自内心	ujnu
必究	ujnv
震怒	ujra
心乱如麻	ujrj
必得	ujsb
心向往之	ujsd
必须	ujsj
震源	ujsj
雨后天晴	ujtb
酷刑	ujth
必修	ujti
酷似	ujtl
必不可少	ujtm
心血来潮	ujts
必需	ujuj
出乖露丑	ujuj
必需品	ujuo
酷毙	ujut
雷厉风行	ujws
需经	ujwz
必经	ujwz
必有	ujxd
毕加索	ujxn
需求	ujxx
震惊	ujyd
震慑	ujyp
出乱子	ujzi
出版日期	ukbq
出版物	ukjf
出将入相	ukjm
出版社	ukjy
出版发行	ukys
心知肚明	uldb
出土文物	uldj
霉变	uldm
霉菌	ulhq
比上不足	uljo
雪上加霜	ulju
比上不足，比下有余	uljv
霉素	ullw
心上人	ulvi
霉烂	ulxv
雷声大雨点小	ulym
出场费	ulzs
曲棍球	umex
霜降	umpa
霜期	umqv
心想事成	umtj
霜天	umty
霜冻	umvt
心安理得	unes
心宽体胖	untd
零用钱	unvf
露头	uodd
出口商品	uodo
露脸	uodv
露珠	uoek
心中无数	uofx
露营	uohn
出口成章	uojd
心路历程	uojh
露面	uojq
露宿	uont
露骨	uoqd
露馅	uorl
心口如一	uort
露水	uosi
出口伤人	uotv
露天	uoty
露出	uoue
雪中送炭	uove
出口创汇	uovs
心中有数	uoxx
霞帔	upni
雷阵雨	upui
霹雳	upuj
震耳欲聋	upvx
霞光	upww
雷电	uqbl
雷区	uqcx
雷动	uqfg
雷击	uqfu
毕其功于一役	uqis
出其不意	uqjd
雷管	uqkn
雷声	uqld
雷同	uqnt
雷鸣	uqog
比基尼	uqpt
雷雨	uqui
雷霆	uquj
雷锋	uqva
雷公	uqvg
霓虹灯	uqxt
雷达	uqyz
必争之地	urdl
心如刀割	urdn
出尔反尔	urjr
心如止水	urls
比尔·盖茨	urrh
心急如焚	urrm
心急火燎	urxx
酌量	usbt
心满意足	usdo
曲径通幽	usdw
出没无常	usfw
出水芙蓉	ushh
心驰神往	usjs
心浮气躁	usko
雹灾	usnx
酸溜溜	ussg
出污泥而不染	usss
心潮澎湃	usss
酌情	usyl
出货量	utbt
霍然	utdy
震天动地	utfl
霍乱	utjx
心平气和	utkh
霍地	utlc
零售额	utna
霍霍	utut
雪佛兰	utve
比下有余	utxv
零零碎碎	uucc
雨雪交加	uudj
曲曲折折	uuff
霹雳舞	uulh
心心相印	uume
必需品	uuoo
露出马脚	uusd
醍醐灌顶	uust
零配件	uutk
雷霆万钧	uutv
比比皆是	uuub
酩酊大醉	uuyu
零星	uvbj
零时	uvbx
零碎	uvcd
典雅	uvci
典章	uvdb
出人意外	uvdd
零头	uvdd
出人头地	uvdl
出人意表	uvdl
醉翁之意不在酒	uvds
出人意料	uvdx
零担	uvfb
零散	uvhd
典藏	uvhk
典范	uvhs
零工	uvii
零度	uvjh
零蛋	uvjl
心领神会	uvjv
心余力绌	uvjw
零乱	uvjx
典礼	uvjy
典籍	uvke
典型	uvth
零售	uvti
零件	uvtk
零下	uvty
零食	uvvd
零钱	uvvf
典当	uvwe
典故	uvxo
雪铁龙	uvxt
零点	uvyo
必经之地	uwdl
毕业班	uwey
心绞痛	uwjd
出线权	uwma
曲终人散	uwvh
需求量	uxbt
毕竟	uxdb
心烦意乱	uxdj
心猿意马	uxds
心灰意冷	uxdv
心灰意懒	uxdy
心有灵犀一点通	uxed
心有灵犀	uxep
出类拔萃	uxfh
必杀技	uxfx
心狠手辣	uxjd
心有不甘	uxjh
必有后福	uxjj
毕生	uxjl
心直口快	uxoy
酗酒	uxsu
雨过天晴	uxtb
心存侥幸	uxtl
雨过天清	uxts
毕露	uxuo
心有余而力不足	uxvo
心有余悸	uxvy
毕肖	uxwd
毕业	uxwt
震古烁今	uxxv
酌情处理	uyae
皆大欢喜	uyal
心惊胆战	uydy
心怀鬼胎	uygd
酬劳	uyhn
心悦诚服	uyid
酬谢	uyir
出奇制胜	uykd
酬答	uykv
酵素	uylw
酬宾	uyng
心惊肉跳	uyno
酵母	uyqs
酬金	uyvi
出发点	uyyo
配备	uzaq
配对	uzax
配电	uzbl
配乐	uzcm
配音	uzdb
配方	uzdh
配股	uzdw
配齐	uzdx
配制	uzkn
配额	uzna
配置	uzqx
配色	uzrd
配角	uzri
配偶	uztb
配件	uztk
配合	uzvt
配给	uzwv
配料	uzxd
配发	uzya
配套	uzyk
锋芒	vahd
锋利	vahn
坐观成败	vajb
公务员	vaob
从难从严	vavt
锋线	vawf
金鸡独立	vaxd
针对性	vayj
单日	vbbi
单车	vbci
单轨	vbcx
单方	vbdh
铡刀	vbdi
单刀	vbdi
单方面	vbdj
单产	vbdj
单亲	vbdm
单恋	vbdm
单就	vbdo
众星捧月	vbfd
单干	vbfi
单于	vbfi
单据	vbfp
单打	vbft
单指	vbft
单击	vbfu
单挑	vbfv
单元	vbfw
单科	vbhd
单程	vbho
单薄	vbhs
单词	vbij
单项	vbij
单调	vbin
单说	vbiv
单手	vbjf
贫贱不能移	vbjh
冷暖自知	vbjl
单向	vbjn
全日制	vbkn
锡箔	vbks
单杠	vbmi
剪贴板	vbmj
贪赃枉法	vbms
单机	vbmw
锡杖	vbmx
单间	vbnb
单用	vbnf
单字	vbnz
单屏	vbpv
单色	vbrd
单身	vbri
单行	vbsf
从早到晚	vbtb
单位	vbtd
单列	vbtd
单一	vbti
单凭	vbtj
单体	vbtm
谷贱伤农	vbtp
单价	vbtv
单曲	vbui
单单	vbvb
单键	vbve
单个	vbvi
锡纸	vbwc
单纯	vbwt
单独	vbxj
单糖	vbxj
单数	vbxr
单发	vbya
单子	vbzi
单弦	vbzs
链条	vcam
锅碗瓢盆	vccv
创意	vcdb
冲昏头脑	vcdd
创立	vcdi
创新	vcdm
前车之鉴	vcdn
仓房	vcdp
创建	vcef
链接	vcfd
准确无误	vcfi
创刊	vcfn
仓皇	vcge
创利	vchn
创设	vciw
仓库	vcjc
创痛	vcjd
准确度	vcjh
创造	vcjl
创面	vcjq
从西向东	vcjt
创办	vcjv
创造性	vcjy
创制	vckn
创收	vcli
链表	vclk
仓颉	vclo
镖师	vcnt
创见	vcnw
创口	vcoi
镖局	vcpj
创始	vcrg
创汇	vcsc
仓储	vcti
创作	vctl
创伤	vctl
仓促	vcto
创优	vctx
创下	vcty
铁石心肠	vcud
美轮美奂	vcvr
铆钉	vcvt
链锁	vcvw
创编	vcwd
创业	vcwt
创举	vcwv
仓惶	vcyg
链子	vczi
分明	vdbd
前景	vdbd
剪影	vdbd
盆景	vdbd
贫贱	vdbf
前日	vdbi
分贝	vdbi
分赃	vdbj
分账	vdbk
食量	vdbt
钥匙	vdbt
总产量	vdbt
分量	vdbt
分晓	vdbx
分时	vdbx
剪贴	vdby
铲车	vdci
镶牙	vdci
剪辑	vdco
分区	vdcx
差之毫厘，谬以千里	vddb
凉意	vddb
镜头	vddd
前头	vddd
分头	vddd
前端	vdde
前方	vddh
剪刀	vddi
前夕	vddi
分立	vddi
分为	vddj
合肥市	vddn
盆腔	vddn
人为刀俎，我为鱼肉	vddn
分享	vddo
凉亭	vddo
拳头产品	vddo
分部	vddo
分毫	vddo
前夜	vddt
分辨率	vddw
分辨	vddx
铭文	vddx
前肢	vddx
分辩	vddx
分离	vddx
分文	vddx
铭刻	vddy
前站	vddy
凛然	vddy
分外	vddy
锈迹斑斑	vdee
镶嵌	vdeh
金童玉女	vder
半夜三更	vdet
前奏	vdev
前导	vdex
分摊	vdfa
前提	vdfb
分担	vdfb
剪接	vdfd
颁授	vdfj
前进	vdfn
前排	vdfn
剪报	vdfp
食指	vdft
分批	vdfu
前夫	vdfv
凉拌	vdfv
公之于众	vdfv
人多势众	vdfv
余音袅袅	vdgg
创新能力	vdgj
前台	vdgo
凉台	vdgo
前瞻	vdgr
分兵	vdgv
分散	vdhd
前茅	vdhd
前科	vdhd
分期	vdhe
含辛茹苦	vdhh
坐享其成	vdhj
凉菜	vdhj
分蘖	vdhj
前世	vdhl
分秒	vdhm
弊多利少	vdhm
前程	vdho
凉鞋	vdhp
煎药	vdhw
贫苦	vdhx
分工	vdii
前言	vdii
食言	vdii
普通话	vdij
分说	vdiv
食谱	vdiv
分设	vdiw
半月谈	vdix
铭记	vdiz
前记	vdiz
决胜千里	vdjb
分页	vdjb
贫乏	vdjd
食物	vdjf
分手	vdjf
分厂	vdji
分成	vdjj
前后	vdjj
逃之夭夭	vdjj
前庭	vdjj
前襟	vdjk
分段	vdjk
前生	vdjl
剪彩	vdjm
坐立不安	vdjn
众望所归	vdjn
前面	vdjq
镜面	vdjq
贫血	vdjq
前敌	vdjx
贫瘠	vdjx
分店	vdjy
前边	vdjz
颁奖	vdkd
资产管理	vdke
镜片	vdki
分片	vdki
分管	vdkn
食管	vdkn
凉气	vdkz
岔气	vdkz
前年	vdlc
盆地	vdlc
剪裁	vdld
前款	vdlf
前去	vdlg
煎熬	vdlh
分赴	vdll
盆栽	vdlm
分歧	vdlx
食盐	vdly
前场	vdlz
分场	vdlz
镜框	vdmc
凉棚	vdmd
分校	vdmd
分析	vdmj
羊肠小道	vdmv
分机	vdmw
分档	vdmw
全文检索	vdmx
前贤	vdna
前额	vdna
前辈	vdne
贫寒	vdnf
分割	vdnf
食用	vdnf
前门	vdni
分册	vdnn
贫富	vdnt
