双双	aaaa
光环	wwej
幽灵	wwex
耀眼	wwge
光芒	wwhd
光荣	wwhn
光顾	wwjc
光彩	wwjm
络绎不绝	wwjw
幽静	wwld
光临	wwnk
光盘	wwns
纺织品	wwoo
光阴	wwpd
幼儿园	wwqf
幽默	wwqh
光泽	wwsa
光滑	wwsq
光驱	wwst
兴风作浪	wwts
堂堂正正	wwtt
光华	wwtt
风风雨雨	wwuu
幽会	wwvf
光线	wwwf
光纤	wwwj
光学	wwwn
光缆	wwwn
丝绸	wwwn
光辉	wwww
辉煌	wwxg
五光十色	wwxr
绰绰有余	wwxv
风风火火	wwxx
终结者	wwyb
光大	wwyi
风景	wxbd
风暴	wxbh
风韵	wxdb
风头	wxdd
风扇	wxdp
风云	wxfg
风范	wxhs
继承	wxje
风貌	wxjg
风度	wxjh
风力	wxji
风采	wxjm
风靡	wxjm
风向	wxjn
继而	wxjn
风筝	wxkr
风气	wxkz
风声	wxld
风趣	wxll
风格	wxma
风尘	wxml
缜密	wxnu
风味	wxof
风吹	wxor
风险	wxpv
风湿	wxsb
风流	wxsd
风行	wxsf
风水	wxsi
风波	wxsj
风沙	wxsm
风骚	wxst
风潮	wxsx
续集	wxti
继任	wxtj
风速	wxto
风俗	wxtv
风雪	wxue
风雨	wxui
风霜	wxum
风雷	wxuq
风铃	wxvv
风尚	wxwn
风光	wxww
继续	wxwx
纨绔	wxwy
绕过	wxxd
风情	wxyl
续费	wxzs
绪言	wyii
绰号	wyot
光怪陆离	wypd
举步维艰	wywa
绰约	wyws
缭绕	wywx
纪要	wzcr
经意	wzdb
经由	wzdi
经商	wzdn
经理	wzeb
纪录	wzes
纪元	wzfw
经贸	wzgd
经营	wzhn
经委	wzhr
纪委	wzhr
经历	wzjj
经书	wzjj
经受	wzjn
经办	wzjv
经管	wzkn
纪检	wzmv
纪实	wznd
经济	wzsd
纪律	wzse
经验	wzst
经典	wzuv
纪念	wzvj
经销	wzvw
经纬	wzwf
经常	wzwn
经纶	wzwv
经纪	wzwz
经过	wzxd
经费	wzzs
支票	xacf
翅膀	xadd
支部	xado
支离	xadx
烙印	xaep
支援	xafj
支持	xafl
有备无患	xafo
支撑	xafw
友谊	xain
有条不紊	xajd
友爱	xajn
支架	xajo
支应	xajw
支柱	xamd
支队	xapv
友好	xarz
支流	xasd
支付	xatx
支出	xaue
支配	xauz
友人	xavi
支线	xawf
支吾	xawo
友情	xayl
旭日	xbbi
斡旋	xbdh
朝夕	xbdi
焊接	xbfd
朝向	xbjn
朝气	xbkz
乾坤	xblb
乾隆	xbpa
朝阳	xbpb
韩国	xbqe
翰墨	xbqh
朝鲜	xbrt
爆满	xbsh
有时候	xbti
朝代	xbtv
朝着	xbvf
爆炸	xbxl
爆发	xbya
过日子	xbzi
火车站	xcdy
南辕北辙	xckc
过量	xdbt
有时候	xdbt
过时	xdbx
过早	xdbx
有时	xdbx
支离破碎	xdcc
过硬	xdct
有意	xddb
过多	xddd
有效期	xddh
有望	xddl
南京市	xddn
过高	xddo
有名	xddo
有效期	xddq
燃眉之急	xddr
有效	xddv
料理	xdeb
有理	xdeb
煽动	xdfg
过于	xdfi
有无	xdfl
过热	xdfx
有的	xdgs
过期	xdhe
有利于	xdhf
过世	xdhl
有利	xdhn
过程	xdho
有种	xdho
过节	xdhp
有功	xdij
有误	xdio
有序	xdjd
过度	xdjh
有力	xdji
有了	xdji
过了	xdji
有所	xdjj
有成	xdjj
过后	xdjj
过瘾	xdjp
有感	xdjt
有病	xdjt
过重	xdjt
过剩	xdjx
过奖	xdkd
南腔北调	xdki
过失	xdkv
燃气	xdkz
过年	xdlc
过去	xdlg
有趣	xdll
有喜	xdlo
过敏	xdlq
有毒	xdlq
有些	xdlt
有志	xdlu
有幸	xdly
有权	xdma
料想	xdmg
有机	xdmw
过客	xdna
有用	xdnf
有害	xdnf
过问	xdno
郁闷	xdnu
有空	xdnv
有别	xdoj
断章取义	xdpd
有限	xdpe
有助于	xdqf
有助	xdqf
有罪	xdqn
过期	xdqv
有效期	xdqv
有色	xdrd
有如	xdro
过得	xdsb
过往	xdsd
燃油	xdsd
粮油	xdsd
过激	xdsg
过渡	xdsj
有待	xdsl
有没有	xdsx
过滤	xdsy
过低	xdtc
焕然一新	xdtd
有可能	xdtg
料到	xdtg
有形	xdth
有事	xdto
有何	xdtt
有偿	xdtw
过来	xdtx
有心	xdui
过分	xdvd
粮食	xdvd
有着	xdvf
有钱	xdvf
过错	xdvh
有个	xdvi
有人	xdvi
过人	xdvi
有余	xdvt
有益	xdvv
有关	xdvy
过关	xdvy
有线	xdwf
有缘	xdwl
炫耀	xdww
燃料	xdxd
有过	xdxd
过火	xdxi
有数	xdxr
燃烧	xdxx
过大	xdyi
有情	xdyl
有点	xdyo
勃然大怒	xdyr
粒子	xdzi
故弄玄虚	xedy
朝三暮四	xehq
登峰造极	xejm
灿烂	xexv
十二月	xfdi
十二月	xfdo
烘云托月	xffd
颠扑不破	xfjc
数据库	xfjc
博物馆	xfjr
祭祀	xfjy
博士	xfli
有的放矢	xgdl
雄辩	xgdx
过眼云烟	xgfx
有目共睹	xghg
雄厚	xgjb
雄壮	xgkl
雄伟	xgtf
雄心	xgui
雄风	xgwx
煤矿	xhcj
煤炭	xhex
有利于	xhfi
煤气	xhkz
粪便	xhtt
火星	xibj
存贮	xibn
存量	xibt
火车	xici
在意	xidb
存放	xidh
九月	xidi
十月	xidi
存亡	xidl
十六	xidv
在外	xidy
在理	xieb
在即	xieg
火山	xiei
十三	xiei
十二	xifi
在于	xifi
存折	xifj
火热	xifx
在世	xihl
火种	xiho
火花	xiht
左手	xijf
直言不讳	xiji
胡言乱语	xiji
火力	xiji
存入	xijn
在乎	xijv
在座	xijv
左边	xijz
火箭	xikv
十年	xilc
存款	xilf
在此	xilt
火柴	xilt
在场	xilz
存档	ximw
在内	xinv
火灾	xinx
在家	xinx
十字	xinz
十足	xiol
存取	xipa
在职	xipo
十四	xiqi
在其	xiqv
米饭	xirl
在行	xisf
九江	xisi
存活	xisj
左侧	xitb
在下	xitd
十万	xith
十一	xiti
存储	xiti
十佳	xitl
存储器	xito
火速	xito
存货	xitt
火化	xitt
在下	xity
九天	xity
十分	xivd
在前	xivd
米兰	xive
十八	xivi
十个	xivi
火锅	xivo
胡说八道	xivv
在编	xiwd
在线	xiwf
十五	xiwi
十几	xiwi
在业	xiwt
火爆	xixb
火炬	xixg
存在	xixi
九十	xixi
十九	xixi
左右	xixo
火焰	xixr
九龙	xixt
火烧	xixx
九州	xiyy
狂欢	xjar
糖果	xjbm
独立	xjdi
狂妄	xjdl
协商	xjdn
犹豫	xjdt
狭义	xjdx
数不胜数	xjdx
烦琐	xjew
才干	xjfi
狠抓	xjfj
狙击	xjfu
犯规	xjfv
狂热	xjfx
才能	xjgd
独白	xjgi
协和	xjho
协议	xjid
狡诈	xjil
协调	xjin
精疲力竭	xjjd
独特	xjjf
独自	xjjg
协力	xjji
獬豸	xjji
协办	xjjv
才气	xjkz
独裁	xjld
猛增	xjlv
才智	xjly
猜想	xjmg
狭小	xjmi
协定	xjnt
协同	xjnt
烦闷	xjnu
狭窄	xjnv
猪肉	xjnv
独家	xjnx
烦躁	xjol
狭隘	xjpv
犯罪	xjqe
协助	xjqf
犯罪	xjqn
猪圈	xjqv
博物馆	xjrl
犹如	xjro
猜测	xjsb
卖淫	xjsj
犯法	xjsl
逛街	xjsl
猛烈	xjtd
朝不保夕	xjtd
独到	xjtg
协作	xjtl
猜疑	xjtl
才华	xjtt
熄灭	xjtx
独创	xjvc
协会	xjvf
才会	xjvf
烦人	xjvi
猎人	xjvi
独资	xjvr
卖给	xjwv
狂风	xjwx
才有	xjxd
独有	xjxd
左顾右盼	xjxg
狠狠	xjxj
狐狸	xjxj
狡猾	xjxj
狼狈	xjxj
猖獗	xjxj
烦恼	xjyd
犹太	xjyd
卖点	xjyo
独占	xjyo
猴子	xjzi
狮子	xjzi
有气无力	xkfj
九牛二虎之力	xkfj
朝气蓬勃	xkhx
粗制滥造	xksj
九牛一毛	xktj
精明	xlbd
精确	xlcr
精良	xlde
尤为	xldj
精通	xldn
断然	xldy
断肠	xldz
精灵	xlex
精干	xlfi
炸毁	xlgi
精兵	xlgv
尤其	xlhe
精英	xlhn
炸药	xlhw
断言	xlii
精诚	xlij
精巧	xlit
精度	xljh
精力	xlji
精选	xljl
博士生	xljl
精彩	xljm
直截了当	xljw
精神	xljy
精装	xlkl
精简	xlkn
精制	xlkn
断定	xlnt
精密	xlnu
精品	xloo
断层	xlpf
精辟	xlpo
精髓	xlqd
尤其	xlqv
精深	xlsn
精湛	xlsq
断裂	xltd
精致	xltg
精华	xltt
精心	xlui
精美	xlve
精准	xlvt
精锐	xlvv
断送	xlvy
断线	xlwf
精细	xlwq
断绝	xlwr
精练	xlwt
尴尬	xlxl
真知灼见	xlxn
精炼	xlxt
断点	xlyo
炸弹	xlzs
刹车	xmci
杂交	xmdv
炒股	xmdw
杂文	xmdx
杂技	xmfx
杀菌	xmhq
杂谈	xmix
杀手	xmjf
刹那	xmjf
杀戮	xmjj
杂乱	xmjx
杀毒	xmlq
杂志	xmlu
杀害	xmnf
杂沓	xmsb
刹住	xmtd
杀死	xmtd
有机可乘	xmtj
炒作	xmtl
杀伤	xmtl
火树银花	xmvh
杀人	xmvi
粗枝大叶	xmyo
南昌	xnbb
布景	xnbd
索赔	xnbd
索要	xncr
南京市	xndd
南方	xndh
南京	xndo
南部	xndo
博览群书	xnej
丈夫	xnfv
划拨	xnfy
献计	xnix
南瓜	xnjj
布告	xnjl
献血	xnjq
献礼	xnjy
南北	xnkt
献策	xnkt
献上	xnli
南极	xnmj
南非	xnne
南宁	xnnt
划定	xnnt
索取	xnpa
南阳	xnpb
布局	xnpj
索尼	xnpt
南国	xnqe
布置	xnqx
熔解	xnrd
献身	xnri
南海	xnsl
九寨沟	xnss
南洋	xnsv
南开	xnth
熔化	xntt
南亚	xntw
南下	xnty
布雷	xnuq
划分	xnvd
南美	xnve
布线	xnwf
献给	xnwv
南风	xnwx
求同存异	xnxe
勃勃	xnxn
博闻强记	xnzi
索引	xnzs
故意	xodb
古巴	xodl
古迹	xodm
克服	xodp
古文	xodx
精忠报国	xofq
有口无心	xofu
炽热	xofx
古董	xohj
胡说	xoiv
右手	xojf
故而	xojn
右边	xojz
古籍	xoke
古装	xokl
克制	xokn
故土	xoli
古城	xolj
故宫	xono
胡同	xont
克隆	xopa
故障	xopd
故居	xopx
辜负	xorb
右侧	xotb
故事	xoto
古代	xotv
胡来	xotx
古典	xouv
右键	xove
古人	xovi
古今	xovj
古镇	xovx
故乡	xowj
古怪	xoya
古老	xoyt
胡子	xozi
糖尿病	xpjt
精卫填海	xpls
有限公司	xpvj
狗尾续貂	xpwj
直观	xqan
粗暴	xqbh
真是	xqbt
直辖	xqcn
颠覆	xqcs
真意	xqdb
矗立	xqdi
直通	xqdn
直率	xqdv
直率	xqdw
真理	xqeb
直接	xqfd
有助于	xqfi
直播	xqfj
直指	xqft
直击	xqfu
直拨	xqfy
直白	xqgi
烟台	xqgo
真的	xqgs
烟草	xqhb
朝思暮想	xqhm
烟花	xqht
真诚	xqij
胡思乱想	xqjm
真爱	xqjn
直面	xqjq
颠簸	xqkh
粗壮	xqkl
颠簸	xqkq
真相	xqmg
真实	xqnd
真空	xqnv
直属	xqpj
粗略	xqqa
烟具	xqqe
直角	xqri
粗鲁	xqrt
真好	xqrz
直流	xqsd
颠沛	xqst
直径	xqsz
真切	xqtd
真伪	xqtd
直到	xqtg
真正	xqtl
真假	xqtp
颠倒	xqtt
粗俗	xqtv
烟雾	xqua
粗心	xqui
真心	xqui
直销	xqvw
直线	xqwf
直觉	xqwn
粗细	xqwq
卖国求荣	xqxh
粗糙	xqxj
粗犷	xqxj
左思右想	xqxm
真情	xqyl
直奔	xqyx
直爽	xqyx
直达	xqyz
数量	xrbt
粉身碎骨	xrcq
数码	xrcs
数据库	xrfj
数控	xrfn
数据	xrfp
数目	xrgi
数百	xrjb
数千	xrjx
数额	xrna
数字	xrnz
狗急跳墙	xrol
数位	xrtd
数万	xrth
数值	xrtx
数学	xrwn
数十	xrxi
焕发	xrya
龙争虎斗	xryd
炮轰	xsca
烟消云散	xsfh
炮制	xskn
颠沛流离	xssd
有没有	xsxd
龙马精神	xsxj
龙潭虎穴	xsyn
炮弹	xszs
颠倒是非	xtbe
颠倒是非	xtbn
独到之处	xtda
龙头	xtdd
博弈	xtdm
十一月	xtdo
登山	xtei
登录	xtes
袭击	xtfu
有可能	xtgd
登台	xtgo
登记	xtiz
博彩	xtjm
博爱	xtjn
博物馆	xtjr
灯笼	xtkx
登载	xtlc
博士	xtli
登上	xtli
登场	xtlz
才华横溢	xtms
博客	xtna
胡作非为	xtnd
真凭实据	xtnf
博览	xtnk
聋哑	xtot
登陆	xtpf
灯具	xtqe
料事如神	xtrj
灯饰	xtrl
灯泡	xtss
九死一生	xttj
登出	xtue
灯光	xtww
灯火	xtxi
垄断	xtxl
十万火急	xtxr
博大	xtyi
狐假虎威	xtyj
狼吞虎咽	xtyo
古典文学	xudw
九霄云外	xufd
真心诚意	xuid
凶手	xujf
糟蹋	xuol
凶器	xuoo
凶恶	xutw
独出心裁	xuul
狼心狗肺	xuxd
凶狠	xuxj
凶猛	xuxj
灰心丧气	xuxk
凶杀	xuxm
糟糕	xuxv
粉碎	xvcd
朝令夕改	xvdz
十拿九稳	xvjh
丧生	xvjl
丧失	xvkv
丧气	xvkz
求全责备	xvla
翘首以待	xvls
烂漫	xvsb
胡锦涛	xvsf
丧偶	xvtb
粉末	xvtm
丧事	xvto
粉红	xvwi
十拿九稳	xvxh
十全十美	xvxv
精益求精	xvxx
糕点	xvyo
狂风暴雨	xwbu
登堂入室	xwjn
灯红酒绿	xwsw
煽风点火	xwyx
求购	xxbs
求是	xxbt
求医	xxcl
希腊	xxdh
希望	xxdl
救亡	xxdl
狼狈为奸	xxdr
博古通今	xxdv
救护	xxfd
救援	xxfj
求援	xxfj
独断专行	xxfs
炎热	xxfx
烧毁	xxgi
炎黄	xxhd
郁郁葱葱	xxhh
求和	xxho
过犹不及	xxjj
求生	xxjl
求爱	xxjn
炎症	xxjt
求知	xxly
灰尘	xxml
郁郁寡欢	xxna
求实	xxnd
真才实学	xxnw
救灾	xxnx
求职	xxpo
救国	xxqe
求助	xxqf
救助	xxqf
盔甲	xxqi
灰色	xxrd
求得	xxsb
救济	xxsd
救治	xxsg
糊涂	xxsv
烧伤	xxtl
救命	xxvt
求学	xxwn
兢兢业业	xxww
支支吾吾	xxww
炯炯有神	xxxj
灰烬	xxxp
迷迷糊糊	xxxx
烧烤	xxxy
求教	xxyz
寸步难行	xyas
粘贴	xyby
粘膜	xydh
类推	xyft
独占鳌头	xyld
类别	xyoj
类型	xyth
类似	xytl
博大精深	xyxs
迷恋	xzdm
克己奉公	xzev
迷茫	xzhs
迷失	xzkv
逐年	xzlc
逐渐	xzsc
迷津	xzse
迷信	xzti
逐一	xzti
迷惑	xzto
迷你	xztr
迷雾	xzua
逐个	xzvi
迷人	xzvi
逐级	xzwj
龙飞凤舞	xzwl
迷糊	xzxx
逐步	xzyi
迷惘	xzyn
发明	yabd
发电	yabl
发财	yabx
发票	yacf
发音	yadb
发育	yadg
发放	yadh
发亮	yado
怪异	yaeh
发现	yaen
发抖	yafd
发动	yafg
发誓	yafj
发挥	yafn
发掘	yafp
发报	yafp
发热	yafx
发扬	yafz
发芽	yahc
发愁	yahx
发言	yaii
发言人	yaiv
怪物	yajf
发自	yajg
发力	yaji
发生	yajl
发病	yajt
发疯	yajw
发表	yalk
发起	yall
发紫	yalt
发帖	yani
发家	yanx
恪守	yanx
发展	yaph
慢条斯理	yaqe
发射	yarx
发行	yasf
发泄	yash
发源	yasj
发型	yath
发信	yati
发售	yati
发作	yatl
怪事	yato
发货	yatt
发出	yaue
发酵	yauy
发送	yavy
发觉	yawn
发给	yawv
发光	yaww
发火	yaxi
发布	yaxn
发烧	yaxx
发愤	yayx
发达	yayz
都是	ybbt
都要	ybcr
都市	ybdn
鹌鹑	ybdo
贞操	ybfo
都能	ybgd
卓著	ybhy
都说	ybiv
桌面	ybjq
都不	ybjy
都将	ybkd
桌上	ybli
都城	yblj
卓越	ybll
都督	yblm
桌椅	ybmy
都好	ybrz
慢速	ybto
都可	ybto
都来	ybtx
都会	ybvf
都有	ybxd
都在	ybxi
慢慢	ybyb
慢性	ybyj
惺忪	ybyv
桌子	ybzi
虐待	ycsl
惭愧	ycyg
忙碌	ydce
太多	yddd
太高	yddo
教育部	yddo
大多数	yddx
惊动	ydfg
忙于	ydfi
惊艳	ydfr
态势	ydfx
惊讶	ydic
惊诧	ydin
惊恐	ydiw
太原	ydjg
态度	ydjh
太后	ydjj
餐厅	ydjt
忙乱	ydjx
惊喜	ydlo
太小	ydmi
太少	ydmj
太极	ydmj
太空	ydnv
大刀阔斧	ydnv
惊叹	ydoa
大部分	ydov
太阳	ydpb
惊险	ydpv
餐具	ydqe
虎头蛇尾	ydqp
教育界	ydqv
恼怒	ydra
餐馆	ydrl
餐饮	ydrl
太好	ydrz
惊骇	ydst
太湖	ydsx
太平洋	ydts
大腹便便	ydtt
太平	ydtv
惊醒	ydub
惊雷	yduq
大部分	ydvd
大义凛然	ydvd
忙着	ydvf
惊人	ydvi
恼火	ydxi
大多数	ydxr
餐桌	ydyb
憧憬	ydyb
太太	ydyd
惊慌	ydyh
太大	ydyi
惊奇	ydyt
恍然大悟	ydyy
情投意合	yfdv
大势所趋	yfjl
夸赞	yfjl
夸奖	yfkd
大规模	yfmh
发动机	yfmw
奈何	yftt
大打出手	yfuj
大规模	yfvm
夸耀	yfww
夸大	yfyi
夸张	yfzs
惨白	yggi
惨痛	ygjd
愧疚	ygjr
惨重	ygjt
惨案	ygnr
惨淡	ygsx
惨遭	ygub
奇花异草	yheh
教科书	yhjj
慌乱	yhjx
懂得	yhsb
懂事	yhto
大获全胜	yhvd
慌忙	yhyd
大观	yian
大旱	yibf
大量	yibt
大连	yicz
大胆	yidb
大意	yidb
大多	yidd
大脑	yidd
大头	yidd
丫头	yidd
大腿	yide
大方	yidh
大为	yidj
大衣	yidk
大腕	yidn
大名	yido
大部	yido
大亨	yido
大户	yidp
大理	yieb
大王	yiei
大山	yiei
大把	yifd
大于	yifi
大专	yifs
大批	yifu
大夫	yifv
大势	yifx
大臣	yigi
步兵	yigv
大蒜	yihf
大功	yiij
大话	yiij
大计	yiix
大唐	yije
大力	yiji
大厦	yijj
大选	yijl
步入	yijn
大厅	yijt
大庆	yijy
大言不惭	yijy
大将	yikd
大肆	yike
大片	yiki
大笑	yikj
大气	yikz
大坝	yilb
大地	yilc
大年	yilc
大声	yild
大款	yilf
大赦	yilm
大增	yilv
大校	yimd
大概	yime
大小	yimi
大桥	yimj
步枪	yimv
大楼	yimx
大军	yinc
大赛	yinf
大幅	yini
大门	yini
大案	yinr
大盘	yins
大师	yint
大同	yint
大家	yinx
大字	yinz
大路	yiol
大叫	yiol
大陆	yipf
大局	yipj
大院	yipn
步履	yips
大队	yipv
大国	yiqe
大嫂	yirg
大象	yiro
大姐	yirq
大妈	yirs
大好	yirz
大汉	yisa
大梁	yisd
步行	yisf
老谋深算	yisk
大海	yisl
大街	yisl
大法	yisl
步骤	yist
大河	yist
大洋	yisv
大潮	yisx
大致	yitg
大型	yith
大作	yitl
大体	yitm
大事	yito
大豆	yito
大哥	yito
大使	yitt
步伐	yitx
大雪	yiue
大雨	yiui
大全	yive
大会	yivf
大人	yivi
大道	yivj
大众	yivv
大半	yivx
大爷	yivx
大红	yiwi
大学	yiwn
大纲	yiwn
大约	yiws
大举	yiwv
大风	yiwx
大有	yixd
大火	yixi
大米	yixi
大炮	yixs
大都	yiyb
大大	yiyi
大步	yiyi
步步	yiyi
大战	yiyo
性腺	yjdg
频率	yjdv
频率	yjdw
大自然	yjdy
怀抱	yjfs
性能	yjgd
大面积	yjho
怀旧	yjib
惦记	yjiz
性质	yjjj
情不自禁	yjjm
性爱	yjjn
奋不顾身	yjjr
性感	yjjt
性病	yjjt
大庭广众	yjjv
恬不知耻	yjlp
频繁	yjlq
性格	yjma
性别	yjoj
老百姓	yjrj
频传	yjtf
怀疑	yjtl
怀着	yjvf
怀念	yjvj
频道	yjvj
性命	yjvt
老生常谈	yjwi
惟我独尊	yjxv
懊丧	yjxv
懊恼	yjyd
慷慨	yjye
频频	yjyj
性情	yjyl
忏悔	yjyl
怀孕	yjzj
虎背熊腰	ykgd
套装	ykkl
老气横秋	ykmh
大奖赛	yknf
套餐	ykyd
情景	ylbd
情理	yleb
情操	ylfo
情报	ylfp
大智若愚	ylhb
情节	ylhp
情话	ylij
情诗	ylil
情谊	ylin
情调	ylin
情愿	yljg
情书	yljj
情爱	yljn
情感	yljt
情境	ylld
情趣	ylll
奔走相告	ylmj
情色	ylrd
情妇	ylre
情形	ylth
情歌	ylto
情侣	ylto
情人	ylvi
老年人	ylvi
情况	ylvo
情结	ylwl
情缘	ylwl
情绪	ylwy
情怀	ylyj
大本营	ymhn
大材小用	ymmn
老板娘	ymrd
牵连	yncz
牵头	yndd
牵动	ynfg
牵挂	ynfl
大幅度	ynij
情同手足	ynjo
牵制	ynkn
恫吓	ynot
牵涉	ynsy
大富翁	ynvg
牵线	ynwf
悱恻	ynyb
惋惜	ynyh
惆怅	ynyk
牵引	ynzs
牵强	ynzs
大器晚成	yobj
点头	yodd
战斗	yodd
战胜	yodj
发号施令	yodv
点球	yoex
点播	yofj
占据	yofp
战报	yofp
点击	yofu
点拨	yofy
点评	yoit
战后	yojj
战乱	yojx
点将	yokd
占地	yolc
战士	yoli
战场	yolz
战术	yomd
战机	yomw
占用	yonf
点距	yool
战略	yoqa
战国	yoqe
战争	yore
点滴	yosd
战役	yosw
大中型	yoth
战俘	yotj
战事	yoto
点歌	yoto
点心	youi
占领	yovj
点钟	yovo
战况	yovo
点缀	yowa
战线	yowf
战绩	yowl
战友	yoxa
占有	yoxd
点燃	yoxd
战火	yoxi
点火	yoxi
点数	yoxr
占卜	yoyi
点点	yoyo
点子	yozi
耷拉	ypfd
情随事迁	yptj
奋斗	yqdd
奋勇	yqdn
奋进	yqfn
奋力	yqji
奋起	yqll
惯例	yqtt
奋发	yqya
惧怕	yqyg
惯性	yqyj
奋战	yqyo
老奸巨猾	yrgx
恰如其分	yrhv
恰如其分	yrqv
发行量	ysbt
考研	ysct
考勤	ysho
考试	ysit
考证	ysit
老马识途	ysiv
考生	ysjl
考上	ysli
考场	yslz
考查	ysmb
考核	ysmd
考察	ysnx
考取	yspa
大行其道	ysqv
考验	ysst
惨淡经营	yswh
考古	ysxo
考虑	ysyu
奇观	ytan
恒星	ytbj
老头	ytdd
奇迹	ytdm
老外	ytdy
奇异	yteh
恒山	ytei
惊天动地	ytfl
老挝	ytfx
老鼠	ytgl
奇兵	ytgv
老旧	ytib
惟恐	ytiw
奇特	ytjf
老百姓	ytjr
老将	ytkd
老牌	ytkg
老年	ytlc
老龄	ytlw
老板	ytmj
老实	ytnd
奇闻	ytnp
老师	ytnt
老家	ytnx
老兄	ytow
大使馆	ytrl
奇妙	ytrm
老婆	ytsj
太平洋	ytsv
惟一	ytti
大使馆	yttr
老化	yttt
老伴	yttv
恒心	ytui
性价比	ytui
老公	ytvg
老人	ytvi
老总	ytvo
老弟	ytvz
奇幻	ytwj
老乡	ytwj
惟有	ytxd
奇怪	ytya
憔悴	ytyd
老大	ytyi
奇形怪状	ytyk
老虎	ytyw
懒惰	ytyx
老子	ytzi
惊心动魄	yufg
忧心如焚	yurm
恰巧	yvit
老羞成怒	yvjr
大逆不道	yvjv
悦耳	yvpi
恰好	yvrz
恰当	yvwe
憎恨	yvye
怜惜	yvyh
怜悯	yvyn
恰恰	yvyv
愉悦	yvyv
愉快	yvyz
悄然	ywdy
虚岁	ywed
虚拟	ywfl
虚报	ywfp
虚荣	ywhn
大学生	ywjl
虚构	ywms
虚实	ywnd
虎门	ywni
大学生	ywnj
虎穴	ywnv
虚伪	ywtd
虚假	ywtp
虚心	ywui
老当益壮	ywvk
虚幻	ywwj
恍惚	ywys
悄悄	ywyw
虚弱	ywzs
奔放	yxdh
奔腾	yxdv
忧愁	yxhx
怀才不遇	yxjb
慎重	yxjt
恢复	yxlb
愤青	yxld
奔赴	yxll
奔走	yxll
夺冠	yxnf
慎用	yxnf
奔跑	yxol
忧患	yxoo
夺取	yxpa
愤怒	yxra
夺得	yxsb
奔流	yxsd
奔波	yxsj
奔驰	yxst
忧伤	yxtl
忧郁	yxxd
愤慨	yxye
愤恨	yxye
忧虑	yxyu
恢弘	yxzs
夸夸其谈	yyhi
虚怀若谷	yyhv
惊慌失措	yykf
大惊失色	yykr
夸夸其谈	yyqi
发奋图强	yyqz
奢侈	yytd
虚情假意	yytd
奄奄一息	yytj
大快人心	yyvu
老态龙钟	yyxv
战战兢兢	yyxx
教务	yzaj
教条	yzam
达观	yzan
快车	yzci
快乐	yzcm
快要	yzcr
教研	yzct
快意	yzdb
教育	yzdg
惊弓之鸟	yzdg
教导	yzex
教授	yzfj
快报	yzfp
快捷	yzft
教程	yzho
教委	yzhr
教课	yzib
教诲	yzil
教训	yzim
快讯	yziz
快了	yzji
达成	yzjj
教书	yzjj
快感	yzjt
虚张声势	yzlf
达标	yzmf
教材	yzmx
教案	yznr
快艇	yzns
教师	yznt
教室	yznt
教员	yzob
教唆	yzog
牵强附会	yzpv
快活	yzsj
达到	yztg
快速	yzto
快来	yztx
教养	yzve
教会	yzvf
教父	yzvx
快递	yzvz
教学	yzwn
教堂	yzwn
教练	yzwt
快慢	yzyb
快餐	yzyd
快点	yzyo
教改	yzzl
张牙舞爪	zclj
孩子	zdzi
飞黄腾达	zhdy
孤芳自赏	zhjw
飞利浦	zhst
劲头	zidd
乙肝	zidf
劲旅	zidh
孑孓	zijn
子宫	zino
子女	ziri
子弟	zivz
劲爆	zixb
子孙	zizm
子弹	zizs
乃是	zjbt
孕育	zjdg
孤立	zjdi
孤拐	zjfo
盈亏	zjfs
盈利	zjhn
弱不禁风	zjmw
孕妇	zjre
乃至	zjtg
孤僻	zjtp
孤单	zjvb
盈余	zjvt
孤独	zjxj
改观	zlan
改良	zlde
改为	zldj
改变	zldm
改名	zldo
改建	zlef
改动	zlfg
改进	zlfn
改换	zlfr
改革	zlhp
改称	zlhr
改成	zljj
改造	zljl
改版	zlkj
改装	zlkl
改制	zlkn
孔雀	zlmj
改用	zlnf
改写	zlns
改期	zlqv
忌妒	zlrd
改正	zltl
改善	zlvf
改编	zlwd
改组	zlwq
改过	zlxd
孔子	zlzi
孙子	zmzi
孤家寡人	znnv
弱肉强食	znzv
引吭高歌	zodt
孤陋寡闻	zpnn
弹尽粮绝	zpxw
飞蛾扑火	zqfx
引申	zsbi
张贴	zsby
强硬	zsct
费率	zsdw
弹劾	zsdy
弹奏	zsev
引导	zsex
引进	zsfn
强势	zsfx
弱势	zsfx
